ticker,company_name,sector,best_variant,theme_text_regenerated_normalized
3719.T,ＡＩストーム,情報・通信業,theme_bodyleft,"ー.ー5△ロ出△料る高安03~43高安日・【株式】&幻ー飛【株爲,引4名くな肥〉庸既ーインタラテ阜肥齠>ーズ(8コ)いマネックスプ当券脩港)クライアⅡ己資本1,ントアカウント1(6)0楽天証券認よ0リアスペア・シンガポーーー1調ー株益一円ルクライアンツ石ー韻益(03.肥)ー国ゼット・、資2チ0JPモルガン41(7)+よ7+44.7・、年44・年.却0チ0く紗国〉4&いく-効〉75、"
3727.T,アプリックス,情報・通信業,theme_bodyleft,"ー7△な.19.引高安9.0△に1【株式】&ー肥【株主1刃,名くな肥〉庸1光通信Ⅱ04.ーチャールズ・レーシー02生3>天側よ0Ⅱ己資本2,砌,。ヵ当当ム誕券石物「中野孝例4マネックス証券ーユ20.【指標等】く肥〉BNYメロンGCMクライアン高安日・&く円>ーく勳橆11G3最益(昭」2)戸年、(0年満00)00チ、員t),林総子ド"
4912.T,ライオン,化学,theme_bodyleft,"ー5&5→1.分1→1ー72冊.3に.東P高安1朗(幻ー高安呂・2ー2ーー・、年幻・年21務く02生3〉4,2日舎カストディ信託冂(みⅡ己資本3,ーほ銀)8(圏)響「1,7ス云ート・ストリート・バンク&(20)【指標等】く0肥〉東海EII火災盟5ー5最(肥)四70~国>lー〉調整ー株益51.4円く0一定)い「続竹森"
4507.T,塩野義製薬,医薬品,theme_bodyleft,"9.4【株式】&,【株第,1Ⅱ名閉コ〉庸=0.11匯日本マスグこ曾ー5,0&2)三靄ー]日本カスアイ信託ロ2,3富ー貌ー有利f.負債Ⅱ己資本1:,第・・保険1,幻.4資21引6,82料3【指標等】2刈訂77幻,4引整ー益人+く02紹〉!安を6(ト)JPモルガンき券4石4アメリカン5(い)"
2491.T,バリューコマース,サービス業,theme_bodyleft,"俿1住6舸→ー5ー舸→ーー8舸→1よ1東P高ー70比0・,00,ー府11【株式】&,4飛【株主第7名くな肥〉19,行3野0スカンシナビスカエンシルダB11【指標等】く肥〉・FBO・EvliGF(ー①高安日・調ー株益1.モルガン・スタンレーMUF韻益(肥)5,G証券幻(0.7)戸年、、・、年、チ..・く国月75第-効7ま"
3111.T,オーミケンシ,繊維製品,theme_wide,"△1【株式】6,俐【株ド名く①.8第0→ー務)く2〉市いにT幻.8安き比事&太陽生命保険ー43【指標等】〉JPモルガン龕統一安統日・凹"
2124.T,ジェイエイシーリクルートメント,サービス業,theme_wide,14.ー5→ーー→ー→ー制例【株式】ー57俐【株ドー川崎忠良ⅱ川崎ひろみ引7務)く2〉市全製午資本8公川冫、人.razak2公川法.AJAド命保険ーー【指標等】くーわリ本カストディ日一鴪
4417.T,グローバルセキュリティエキスパート,情報・通信業,theme_bodyleft,"ー.1幻.12.トー5→第5カ舸→&9Ⅱ己資本4肥野村総合研・幻ム」2ム9務く肥生3>日マスタヨ、れ躪ー、エレクトロ1ビジネス太川鮒和【株式】&7,6四【株丿31名く幻コ〉庸明物「・クライリ)Ⅱー5引4凛仲本比訂・史郎肥高師安呂・国人・+1.4:年前一)RO訂.刊ー野村信託銀行投信ロ9い0チ・・【役リー槨史郎仲"
3053.T,ペッパーフードサービス,小売業,theme_bodyleft,"45【株式】&飛【株1明3,1名くな肥>庸13.→ー1阪日本マスタヨ読日47.く肥生3而sFO()DS2恥4爲17.資25,楽天証券1圏2.11Ⅱ己資本材70クリック証券1四ー,。カプ当ム券東S側、0.【指標等】4ーわ投資整業組合インフレクシ高安日・・石いト1・く円>ー:霧勳橆、ー7調ー株益1ー和最純益(1富2月,側7戸年、(0年満、0)0-ド員0ー7"
2002.T,日清製粉グループ本社,食料品,theme_bodyleft,"ー7幻11【株式】&&東P4ー54.6分1→11→1.11→1.1高55]日本マスタヨーー4,.G7【株第),1恥名閉コ〉庸ー]日本牛命保務く生3〉而山崎製パン第,日本カストディ信託ロ4Ⅱ己資本ー1,7()安亠1弸3物「47守れ9)幻1ーー1最高(.3),く信月よ・定引、1調整ー株益)22厖1"
3845.T,アイフリークモバイル,情報・通信業,theme_bodyleft,"ー7△1魅舫22△11-0&3【株式】&1な【株(i)月名く幻①庸第71永田浩1ヴァスダックキャビタル1,71,長谷川総Ⅱ己資本楽天証券9ま比0、、、紅林10ト原の幻ー5高安ー鎖5師【指標等】く4・3〉SB一証脅高安日・柵当:上堺彩美咄Ⅷ・、年年満ハ)5ー異一1一1ー1東09ルス"
4530.T,久光製薬,医薬品,theme_bodyleft,".東P2料ー59.0第:仇II(G高安高師安呂・2項ー訂4/・、年1年、、10、90ー7最高(乢2)幻,7く外国月ローく浮動株〉、24)調整ー株益18凵円銀)い47福岡銀行2仏日本カストプイロ&日本生命墾t@Ⅱ己資本気43野ロ(二菱U銀)【株式】&1【株)7,閉2〉庸"
3802.T,エコミック,情報・通信業,theme_bodyleft,"ー5(4&)OA)冊.3ー7値61【株式】&冊2.84,6【株主12,名く幻コ〉庸よ9Ⅱ己資本一9ⅱ社保険労務けーTKS7的ー藤Ⅱ4野ムー7ー56(【指標等】く4・3〉中高統安日・4G調ー株益最純益(幻.3)く信〉0、・定.戸年、(0年満)0、チ・・爐谷浩=谷"
4406.T,新日本理化,化学,theme_bodyleft,"ー.11分1→12(6幻3幻東S19..11ー「瞿日油,・クライアント本比4&脇UロンドンⅡセグリゲイーッドⅡ9よ2Ⅱ己資本17,フクダ電子1幻よ2生3>用日本カストディ信託ロ.9ーりそな銀行1匯]リイエムシィ【株式】&37,2【株主,1名く幻①庸ー膸調株益1本太郎一準戸年0、(0年満、)0チ.."
3349.T,コスモス薬品,小売業,theme_bodyleft,"冊.6.11ー諸2カー→住6ー72t5幟3行2【株式】&40【株主1物,1訂名くなⅡ〉庸ー1:阪鬮タ託日2、生2、日0=トデ・一Ⅱ己資本気Ⅱフィブリテイロープライ東=0高安ま比0、0=←,00、(、の川朝・Ⅲ響「0'00みすほ信:託銀行信託ロ【指標等】く5〉1(ム5)高安呂・・ーーー0自0業0株会%、.5)幻BBIIリッシビルダーlnロエ・、年、年上、0、臼クイティFBG(のく紗国〉い:勲〉&5、"
4503.T,アステラス製薬,医薬品,theme_bodyleft,"冊.5第:0.1ー7住3f3D住6【株式】&1,,【株)約,佩く幻>匯日本マズター信龜ー.4東P21,45(51訓1ー1高師安日・11ーⅡ1△よ3第△7」30)務く02生3〉日本カストディ信託ロ14,材3&3,0,83Ⅱ己資本1,,日本生命保険1圏ーーf-1を加:例6Pモルガン・チェース・バ4【指標等】く02生3〉ンクーーßSSBTC側い資ート・SM肬日興証券一(ー①"
4098.T,チタン工業,化学,theme_bodyleft,"&5【株式】&【株以物3,2名く幻コ〉庸.11.り10→1高安1畑応務く生3〉山口銀行高安呂・1)・、年膊双5年満15DⅡ己資本1:ー腎ロ【指標等】く4・3〉第吽命保険3(2)"
4442.T,バルテス・ホールディングス,情報・通信業,theme_bodyleft,"ー5一1→ー1→東G高和91ー安7引7例04【株式】&21,4田飛【株1約・・名く幻①1匯田中を響引ム4卿大幻7角川20中山・郎高安日・2引幻国人・△9.【指標等】く4・3〉仆友生命保険絽()9ー予11.PRDISGFEAC17(0)0・・役員い真、村"
4616.T,川上塗料,化学,theme_bodyleft,"ー7に9【株式】&1,飛【株幻く幻.Ⅱ>1ー5第0→、【指標等】く〉みすほ信託銀行2高安呂・ー仆友生命保険四16調株益最純益(14」1)22く信〉0、・定コ、"
4272.T,日本化薬,化学,theme_wide,"ー27【株式】0,俐【株ドコ務)く23〉市ェスターV蘚42,15*ノーザン・トラスト(AVFC)日本マスタヨー2A.ー14日本カストディ信託ーⅢ70有4印こUF行4【指等】〉常銀行龕安統日・"
3409.T,北紡,繊維製品,theme_bodyleft,"ー7ーワ1ワ1△f-3【株式】&,0肥【株1約・・名くの1者7カ0川)-比4&中原証券ム4△1町3和20引0、人【指標等】く4・3〉高壟有・チ・・摯1ⅷ谷俊昭田ー5自物63ノス、"
3382.T,セブン＆アイ・ホールディングス,小売業,theme_bodyleft,"【株式】&68&5%【株川,7名閉の14.料1日本マズター龜ー1生用伊興業一7,0舸→Ⅱ己資本,5四4,4例(丘の网ンクー3,:7(の,5石訂C・クライアント・オムニバス・アカウント(幻)14【指標等】く4・2〉SM!:イー22料ー1ィ.ステートスリートBウ工ストリ阜3)人+よ+4,石日本証券金融ー1(凵)"
2345.T,クシム,情報・通信業,theme_bodyleft,"1&1.11△52舸→第コ,47幻高安日・幻44ー7調株益タンレーMUF15ー小林勝人本比4・三瀬修平Ⅱ己資本3,7JPモルガン券9阜76,ーSB一証券阪首凛源・郎【株式】&7恥【株ド1均13,1名くな>庸四最島純益(」の例9国人・国2ー"
3858.T,ユビキタスＡＩ,情報・通信業,theme_bodyleft,"ー例.1.11ーよ1△1四舸→ー00)→ー高安6期.6高安日・・、年0.9、(5年満)【株式】&10,4印飛【株主1均珥11閉コ〉庸29Ⅱ己資本2,業券本比62川八木短資肥1,4天第12一「、,ミチ子Ⅱ11【指標等】く4・3〉大和証券9(の、川聴占江"
3750.T,ＡＤＲ１２０Ｓ,情報・通信業,theme_bodyleft,"45ー75.4東P2料08り者78カ05り【株式】&4【株1名くなⅡ〉庸,認いい澤正幸11Ⅱ己資本,日本カストデれ景ロⅡ3よー島安ま比00、、,00ー,ー・,、20響「47,石7群銀行90JPモルガン・チェース・バ4【指標等】45〉ンクー4(ロ)高安呂・11円ステートストリートロンドン・韻益(幻.5)7,例8肝CポストンUK(0)戸年0.0年ト=国、、<f勳00、"
4416.T,Ｔｒｕｅ Ｄａｔａ,情報・通信業,theme_bodyleft,"ー.カ(35()0(Mり21・第→ー第7カ幻.1ー7△1△2【株式】&4,7爲【株1物2,名く幻①庸肥生3>AGB=ールセン・メアイアⅡ己資本例7セキ18よ本比7国タケオホールディングス2ト咫引【指標等】く肥紹〉米倉裕之高安日・・A事ーSB一証券7ー国人・チ"
4061.T,デンカ,化学,theme_bodyleft,"9.6第:仇fODー7冊.31匯曳ーーー5の第硼ー]日カストディ(ロ.8B.17.1東P,11生3〉用日・カストアイ信託ロ(みⅡ己資本87,大器覆険高安比、自0(自株0ー-l)(~響「ー済農業蹠睫(5【指標等】く4・3〉自ネ業員持株1引高安呂・・ー株益'【役一本学今井"
4263.T,サスメド,情報・通信業,theme_bodyleft,"ー5(0Aー77-07..東G2ト【株式】&乢7【株ド1,4名くな肥〉庸1匯既を野太郎83引5一日未カストデく肥生3>日本マスタ4当15,例5スズケン」Ⅱ己資本4,7肥第吽命保険よ4高安(1物「ーー5材3【指標等】46〉村証券15(の調株益最純益(6)1国人・~0チ・・役1ト野太"
4714.T,リソー教育グループ,サービス業,theme_bodyleft,"14.(り舸→4東P高(幻跚幻.ー:都5カー73t1【株式】&1,飛【株主説郵閉2〉庸阜測響3スた以トリゥ。。ストリ銀3【指標等】く4・2〉日本証券金融1四(の7高安日・・益乢円〉7・0、<<勳にな幻8"
3441.T,山王,金属製品,theme_wide,"△1例→07、ー東⑤翦ⅱ.8→ー制ー一6△1保険0資本6:4四りなー務)く2輒>市自社自己株ロ)4山【株式】5,俐【株ド.48名く1>"
4072.T,電算システムホールディングス,情報・通信業,theme_wide,【株式】7%俐【株ド1<23.1日本マスタ既日ヒロタ務)く2〉市「従業株会ー資本4い六銀行安き比事訂大蓼立契行:東翦第トーカイ2ト州6お7ィ一4八島有香24ー龕統一安統日・
3088.T,マツキヨココカラ＆カンパニー,小売業,theme_upperleft,"【株式】&4俐【株ド日本マスタヨ一日本カストデ-必,を葉銀行5胼,師7..G舸→な1"
2892.T,日本食品化工,食料品,theme_bodyleft,"ー細:18川)ト17.1証4三カー75fS【株式】&6,48飛【株ド&4名くコ〉庸1・菱商叮ー4く!3>もド・1なー10ーⅡ己資本24,小8ー2本比52鵯モルガン・スタンレ—MUF1,G証券6(ー①恥「7:2ン)プランチEC5(0.の・熱41・、年、(5年満肥44N2恥4訂0高師安呂・【指標等】く肥生3〉BNY{ロンGCMクライアルガン装券34調株益一円村証券韻益(な3)2,く国>圏ーく浮動株〉4、いく投信〉凹ロ疑株~、"
3040.T,ソリトンシステムズ,情報・通信業,theme_wide,"..Gー7.、24ー4【株式】珥7認俐【株ドー名くな貶n-Noboksー日本マスタ'託日一務)く23〉市社(・己料)ー加資本加(_)t。友銀行'、鴪3ーⅱ【指標等】くーわジンキャッシ、14一3有ノムラノミ=ーズ・オム一第9,6りそな銀行龕統一安統日・"
3930.T,はてな,情報・通信業,theme_bodyleft,"幟51丘1ー5→ー(りOA)加.0ー7冊2【株式】&3,【株1近藤沖1く肥>而自社(3,0吉川iⅡ己資本2,楽天証券高安ま比・、、、義一例j<幻.I>庸27)Ⅱよ10よ45一4ー54(1高安日・31調ー株益4円く信〉・・、、・足.ハ7北最純益(円.の認73臣新大西"
3626.T,ＴＩＳ,情報・通信業,theme_bodyleft,"ー5&0ー77..41よ東P→高安4(57訓高安呂・,4仕5一円B・WT44ー名調整ー株益訂,7c・クライアント・オム=バ純(4①Ⅱ己資本,5,4日本カストディ信託ロ(9)6ーいちトラストし1匯既日本マリヨ一ま(な9)【株式】&,2認【株1珥7名閉コ〉庸最高(な3),恥1ノルウェー政府4例戸年00年吟0、臼・1ージェーシービー(1"
6929.T,日本セラミック,電気機器,theme_bodyleft,"ー7東P4.0→1ー→1ー→囮D高.4【株式】&【株ル石,9名くな肥〉庸11]谷日生3〉日マス色日3ー0幻阜Ⅱ己資本49:7燔日セラ興14.0安比0、0合00銀行、(0四1響「四1ラストー()【指標等】く肥〉ンクー例四高安呂・・日幻調株益"
2986.T,ＬＡホールディングス,不動産業,theme_bodyleft,"ー5ー7.8Ⅱ己資本材,アジア・パシンイック・マックスラン訂(0)1ー齠〉合同会社城ⅱ盟世紀投資51匯ー--リ日一友信託銀行~爿【株式】&恥【株)G,7名くな肥〉庸東G2料G5(1響「40:昭栄電気具ー3【指標等】く肥〉を茂高安呂・・0一10一5刈調ー株益7.硼ー石最純益(肥)3,27く身国>4.く浮動株〉認.7、柵嬲にく投信〉凹ロ疑株3国人・+1."
4840.T,トライアイズ,サービス業,theme_bodyleft,"ー舸→ーー7ムト・、年5年満)【株式】&8,飛【株ド向8名くな肥〉庸1阪準一生3>而チレンシ2号Ⅱ己資本5,0認サンシャインG号投資事業5,网BNYMAsAgtNT31圏測物「三田証券圏【指標等】くーわサンシャインⅢ事う′事調株益12合チ国=、勳、0、1"
4100.T,戸田工業,化学,theme_bodyleft,"ー5材.第:2幻一ー高師安呂・21幻ー41ー1幻(引0G3、ー高安東S.1Ⅲ→1ー7△假75△.【株式】&6,【株ード1新名く幻コ〉庸1匯既TDKⅡ己資本,日・カスディ信託ロ(T19よ響「幻35クレアイ・スイス・アーゲー【指標等】く4・3〉OA予1.脇横田芳紀59保見、"
3991.T,ウォンテッドリー,情報・通信業,theme_bodyleft,"ー.17.17.17.1IF21ー5△0.5三和.】(9)舸→住・高安杯項興8Ⅲ聞1ー11引4高安呂・2ー材・、年双5年満よ)チ・・く投信〉聳定株〉議、韻益(幻)く外国>四、く浮動株〉9調ー株益1ーリティー邸響「2,BNYM・ライア一五味大Ⅱ己資本3,繝キャロン・サム・アン一バ4,82SB一証券Ⅱー2生川田尚例【株式】&9,4【株卞1物引7名く幻2〉庸"
2488.T,ＪＴＰ,サービス業,theme_bodyleft,"例5【匠OG.ー5舸舸→ー71・1【株式】&名くなの1断日商工レクトロ47側い一己資本3,一身矗栄郎)右&.4→ー側~引41【指標等】く3〉日本証券金融6(い)戸年0、(0年満、)0チ韻益(幻3・絽2調株益1例2Ⅱ高安日・"
4575.T,キャンバス,医薬品,theme_bodyleft,"ー.1なー(14ー7.7△.0第高安日・25幻ー・、年4・い(5年満地)【株式】&0幻【株主14川くな肥>庸1西村彰91・備ーsB一証莠ー53,82PRDISGFEACーⅡ己資本2,大和証券0.(0・一・パリバフナン響「、シャルマーケ,ツⅡ【指標等】46〉BNYメロンGCMクライアンー株益韻益(10.6)53国>一く浮動株〉、一:・く投信〉凹、聳定株月時一"
4447.T,ピー・ビーシステムズ,情報・通信業,theme_bodyleft,"ー7趾東Gー5舸→(別川)ー諸2】(OA)高9・3載42矼安高安日・2材国人.【株式】&匯【株)3,名く幻①庸1阪田印久ー4幻よⅡ己資本1,自社(自己株「1)よ0比0・、0代SB一証券16ムー42アセンテック10ー56(ー①調ー株益3凵円韻益(なの"
4751.T,サイバーエージェント,サービス業,theme_bodyleft,".よ幻.4東Pー5.4舸→第→ー高安ー1ー4島Ⅱ高師安日・2加17材1ーと5引凵94ー(凵)最高(幻.の41,3調整ー株益9.BNYGCMクライアント22響「12JPモルガン・チ,ース・バⅡ己資本,78バンク・オプ・ニューヨー・メ4的,行5務く生3〉而日本カスディ信託ロ4ー]日本マスタ17一団1藤田嗇【株主ル74,5名閉①庸【株式】&"
4911.T,資生堂,化学,theme_bodyleft,"9L.東Pー5分1→1.1分1→1第6高安化4高師安呂・ー7〉パーセント5凵響「,BNYM・AS・AGT・CLTSIO阜13乢日舎カストディ信託冂(み務く02生3〉而B・WT47ー7ー]日カスト駅一ーム78儀1]日本マスグヨーー&2【株式】&・飛【株1朝ななー幻庸4引調整ー株益引.4円/ーザンくラストはV糺)リ・ノ41最高(肥),2ントリーティー5(1①戸年0、0、年吟0、0円、<f勳段0品"
4664.T,アール・エス・シー,サービス業,theme_bodyleft,"ー54」舸→ー(G8CDー76コ&9.~【株式】&4【株主1物阜15名く幻コ〉庸1サンシャインシティ72幻5二菱地所17新18&2生3>而テーオーシー18一4,SB一証券」Ⅱ己資本2,5外池栄・郎・4&自社協力会社持株へ7間2ンアシリティー父7ム4ⅲ5目社従員持株会【指標等】く4・3〉TAKARAco4(ー5)物安日最純益(幻コ)幻4戸年、(0年満0、)チ=川和缶寄"
2477.T,手間いらず,情報・通信業,theme_bodyleft,"2材1&..11四.11東S側、&5躡出に9ー高値安安師呂・・、年1&年4・)【株式】&4飛【株1均3,7名くな肥〉庸1匯既68k国31ー護避哲男&96,5JPモルガン・チェース・バⅡ己資本6,四7ンクー(よの本比軅CGMBクライエントアカウ7ントコラゴラルⅡ「4,9日本カストアイ信託日を【指標等】4〉(ルクス)UロT7い4ーBNY・GCM'/ライアント調株益一円PRDISGFEAC40.韻益(な6)3日本証券全融40"
3561.T,力の源ホールディングス,小売業,theme_bodyleft,"ー5OA)17.1東P21いー7阜1ー齠〉而河原成制ーー反E&RSFORCE・CREATIO【株式】&【株)約,7名閉コ〉庸、=、、段04高安呂・1ム予ー島越製粉一IG;最純益(幻コ)く信〉2い・定戸年00.ム)チーーーf.1を7ⅡsB一証券引【指標等】く4・3〉西日本シティ題一石凵"
3306.T,日本製麻,卸売業,theme_bodyleft,ー7魴【株式】&18.7れ11東s]ゴーゴーカレーグループみ6【株ド1朝3名く幻コ〉庸第0→1高値1例1例認0高安呂・2材GIO・、年既IS年7.ハ)加(2)一生3>而ポンド・キャビタル・クリエⅡ己資本1アージェント・リイズ幻75本比Kャピタル有限責任4ープ′レミア圜肥35「7認東京海上日動火災4【指標等】くを4・3〉3ート2調株益一円みなと銀行韻益(.3)6く外国〉く浮動株〉、:・く投信〉聳疑株幻
4661.T,オリエンタルランド,サービス業,theme_bodyleft,")62ーー7ー5乢側カ10,(80り,37ー]1生3〉用日・マスター信龜1Ⅱ己資本射9,三)杯動産9,7,74.2(33響「,3日本カストディ信託ロ高安呂・・ROな予はステートストリートトー?,舎召銀)2,网(0)"
3401.T,帝人,繊維製品,theme_bodyleft,"ー5△四ー7冊.62&.【株式】&,9【株)74閉コ〉庸1匯日本マスグこ曾ー3,(.7)2ー]日本カスアイ信託ロい41(丘の1ーBNYM(Lux.)tJdITSノン91例4肥【指標等】く4・3〉自社(自4株ロ)5総(2のー響「:自社従樶会6よ4Ⅱ己資本4,0トリーティー8(4.1)高安呂・ーJN行凵最高07.3)3認ノーザン・トラスト・グローバルS戸年;0年0、0ー=紗国、0、:勲00、"
4902.T,コニカミノルタ,電気機器,theme_bodyleft,"ー7&.4第:仇・8交換東P高朗安4コN高統安呂・7.7最高(円.3)引,7Gサックスlnロ62ー2調整ー株益9」円自社に業員持樶会6石ローザ←Ⅱ己資本,日架生命保険幻務く02齠〉而SM肬信信託ロ(二井第友"
4284.T,ソルクシーズ,情報・通信業,theme_bodyleft,"ー5恠0ー79.【株式】&飛【株,名くな肥〉庸.ト第】い11SBIIILD4一儀0(7り・備ービット・エイ%49分1→一生3〉叮社(自卩①4&皆己資本;本リ曼タイ日14:【指標等】く肥〉G証券高安日・ー5~。を驪韆響戸年0、(0年満~、)00チ"
4777.T,ガーラ,情報・通信業,theme_bodyleft,"△1ー7f.B△1△1【株式】&飛【株1均10川くな肥〉庸1メガゾーン・クラウド行0く侃巌んトセキ=リティ3,一一ズクライアント0Ⅱ己資本井上博幸本比儀楽天証券4,ーJPモルガン0測物「力05【指標等】く肥〉見誠新10()・コリア・セキュリティーズ・デポジ師日・1盟三和7カ(幻)24ー幻6四1国人"
2872.T,セイヒョー,食料品,theme_wide,"△1【株式】加俐【株ドーくの2.4自Ⅱ自己株ロ)大しリース2,YÄ)日本マスタ'託ⅱ43資本一自社取引先持会3.7安き比事4梺水3島ィ贔大ーー3【指標等】く4わ塚ーー"
2918.T,わらべや日洋ホールディングス,食料品,theme_bodyleft,"ー7ま.4幻カ【株式】&【株1,名く幻2〉庸い1第'皿セ圖41一日マ7一生2〉大友アセットマネジメンⅡ己資本みすほ証券(アジア)クライ東=0高安比0、、←&例9自「栄・ヘ人髪啓命52四一引16(3響「乢日本カストプれ託」石1一【指標等】く4・2〉D・バンク・リミテッド7高安呂・・益2M1幻石1最益(幻2)4,3く外国〉ーく浮動株月7、"
4019.T,スタメン,情報・通信業,theme_bodyleft,"ー5.9舸→ー.1ー7△1△引.1【株式】&8,飛【株1第名くな肥〉庸0・1匯史5間く生3>而会スターノ凵ンツ側91,3日本カストディ(託」1Ⅱ己資本い引楽天証券東=0高安ま比、00ー0Ⅱ4BNY・GCM'Jライアント」21材1子【指標等】く肥〉PRDISGFEAC9い高安日・国人・+22国:5年前一)0奈"
3667.T,ｅｎｉｓｈ,情報・通信業,theme_bodyleft,"△71よ11&11&1東S.6舸→OA)6ム.4ー7ムな8△15高安日・・、年、(5年満3【株式】&3幻【株1ロ,名くな肥>庸1匯既公文善・14.五1新安孝Ⅱ己資本27野村証券四0本比鵯ーⅨYメロンGCMクライアン2,1トM・ILMFE四一0..肥)3磐律嵳"
4490.T,ビザスク,情報・通信業,theme_bodyleft,"ー7ー5【株式】&96【株け向7名く幻2〉庸21.11端羽英子4・21ーA¯FundⅡ上G•O1ー生而仆友生命保険91阜7,四3CA・Sね凬uド信kmCに号製物出1Ⅱ己資本投資組合肥(ロ)恥7瓜生貶例1物1避娑丱90.【指標等】く4・2〉中川%調ー株益Ⅱれ5最純益()1"
2395.T,新日本科学,サービス業,theme_wide,"△1例→ーー胼4△懺6【株式】4俐【株ド14コNandー57務)く23〉市日-マスタイ日資本,3日本カストデ日一き比事44社ト囎論メディ=第5永田修[有,9物恵【指標等】〉廳児島銀行孵ー"
4506.T,住友ファーマ,医薬品,theme_bodyleft,"東P36:0.1:仇1ー→1高5.5査安4材0ー7響「気8,ー仆友生命保険5行朝比00、・本~命険、0)Ⅱ己資本1,稀畑応業新8阜卿7,繝1匯住友化・気3引【株式】&37,飛【株1朝5,4名閉コ〉庸高統安日・・、年1年Ⅱ5、)7ムくーく国〉7、設備資1引臼ー(3),引3ルクスに一爲3(0.の4一円ノーザン・トラスト・グローバルS項31調整ー株益,1"
1963.T,日揮ホールディングス,建設業,theme_bodyleft,"ー5&46..01コ【株式】&9,4制【株第,5名閉コ〉庸19.1匯日本マス曾ー45)2れ8務く生3〉而3,ⅡⅡ己資本3日01)1,7例安ま比、0法、、0揮・実占東P高値幻,ム本財応日3ま2ー(3響「,男5c・クライアント・オム=ス【指標等】く4・3〉ス・アカウントー高安呂・・.予2JPモルガン・チェース・バ調整ー株益一円ンクユM17最高(乢3)4な78みすほ銀行い=国、-効00、ー7"
4475.T,ＨＥＮＮＧＥ,情報・通信業,theme_bodyleft,"ー-諸カ出東G高ー72【株式】&認,飛【株ドj<幻コ〉庸8四肥己訂3Ⅱ爲4阜6,恥ー腮Yメ凵ン転AノントリーテⅡ己資本材8ィジャスデッ1(4.0)安ま比00、0本0←デれ景0、(00期(4響「1,ントオム=バス(幻)【指標等】くのトM•ISCBRDG39高安日・OA&脇予1住SB一証券制ー5調株益一円川い可Pモルガンセキュ料一最純益(幻.9)リティー刈)(12)国人、14・ー価チ・・く"
1893.T,五洋建設,建設業,theme_bodyleft,"ー7住3f4-O俿東P2料【株式】&川3【株1川川閉コ〉庸21(5【指標等】く4・3〉東第海日働火災局24(9(1響「ラストー5加()高安ま比~、、ー、、=,、(OA)Ⅱ己資本1な側7明第廚品に5み1恥Ⅱ.01ー4・3尖ー一日本カスアイ信託冂能→匯既日本マス喞N)高師安呂・・1株〉9.4、.7砌"
4583.T,カイオム・バイオサイエンス,医薬品,theme_bodyleft,"43ー5ト月△.9△8.△.5.6ム【株式】&一【株盟川0名くな肥>庸1Ⅱ己資本1,ーグリース・キャビ秘一2ーー7川【指標等】4肥〉山戸福太郎和(の高安日1議ー調ー株益ーⅡ最純益(3)・、年、0、(0年前0、)、チ・・5役】小林茂甲女"
2681.T,ゲオホールディングス,小売業,theme_bodyleft,"ーー50OA)→ー△fO東P高【株式】&7【株け約4名閉コ〉庸1匯既城蔵ーロ54阜幻ーー日本カストプれロ1よⅡ己資本)31日本カストアイ信託冂(み齠物「澀日叟リ具ル一【指標等】く4・3〉側ー5高安日・26ー調整ー株益幻よ4円SB一0メ加貯礙5.3)10,2く外国月ーく浮動株月、.4メ•14設備資予77く0ー聳、ド'54石5曳i)l遠5""川"
4889.T,レナサイエンス,医薬品,theme_bodyleft,ー7幻.12トー5第→44カOA)1△内.【株式】&7Ⅱ飛【株1約・・名くなの庸第1SM肬信Ⅲ-特定ィー証4認訂.21Ⅱユー阜Ⅱ己資本彳:事交ペンチャー1(93本比ト川八木短資()ーBNY・GCMクライアン囲23物「sBは券【指標等】く肥3〉pモルガン券6高安日・カフ当・ム券65韻益(△2く外国>・・、く浮動株〉・一円楽天証券調株益国人
2157.T,コシダカホールディングス,サービス業,theme_bodyleft,"ー7(四りOA)1&幻.7Ⅱ己資本9日姦イスタ41・.0一生ノーザと・トラスト(AV庇)リふくる&一ーョウザン幻2飛【株丿,()5名閉2〉庸Ⅷ物「仕・般社団1.1)1【指標等】く8〉・般社団法人SAC)高安日・・CⅢ、託2ー81調ー株益79ーーロー7韻益(幻)73例野村証券戸年、年、0トく国月い1行0.9"
4704.T,トレンドマイクロ,情報・通信業,theme_bodyleft,"ー5ー30舸→ー(43り21東P高ー→8.11ー→聞1ー7【指標等】く2〉旻ルガン誕券総(ト)響「,9BNYM・AS・AGT・CLTSIO5圏皿自社(自己と「一D5幻Ⅱ己資本Ⅱ4,7ターツアンド8(の阜,バリューアクト・キャビタル・マスい(IO.1)10新]日本カスアイ信託冂1匯日本マスグこ曾ーま7(3)【株式】&,8【株1,名くな肥〉庸幻BNYMSANV・DUBリーガル&シ71最高(2い2),7エネラル5(20)戸年0、、年0・日本証券金融0(、の"
4054.T,日本情報クリエイト,情報・通信業,theme_wide,【株式】乢俐【株ド48名くな貶加.欒嶐cOA)4ー→ーー務)く23〉市日本マスタヨ既日東島安7弸3儁贔0第-生命保険ー【指標等】>sBI券8龕統一安統日・〉0
