ticker,company_name,market,simple_sector,sector,feature_summary,segment_summary,flags,headline_positive_count,headline_negative_count,headline_score_raw,shikiho_score_overall,score_growth,score_profitability,score_safety,score_undervalued,score_momentum,forecast_per,actual_pbr,forecast_yield,ytd_return_text_pct,ma200_gap_pct,equity_ratio_pct,sales_growth_pct,op_growth_pct,np_growth_pct,eps_growth_pct,div_growth_pct,annual_return_pct,quarter_return_pct,trend_r2,max_drawdown_pct,positive_month_ratio_pct,persistence_20d_pct,year_end_close,sector_33,sector_adjusted_per_score,fundamental_score,price_score,valuation_score,promising_score,selected,selection_reason,source_quarter,learning_date,training_cutoff_date,ocr_style_label,image_file,realized_return_pct
5576.T,オービーシステム,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.238425181230107,3.243161997885835,3.243161997885835,4.627303182579564,4.193737611004837,9.9,9.9,9.9,29.430237774786903,,,,,,,,29.430237774786903,16.848926690968003,0.6329013053616426,-19.19678714859437,66.66666666666666,100.0,2885.0,情報・通信業,0.9254606365159128,0.648632399577167,0.8476850362460213,0.9254606365159128,0.8387475222009675,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,1902.png,3.8128249566724337
1799.T,第一建設工業,,建設業,建設業,,,,0,0,0.0,3.0,4.147746278969146,2.927061310782241,2.927061310782241,2.7205882352941173,4.346855270542673,11.1,11.1,11.1,47.74904214559388,,,,,,,,47.74904214559388,17.973231357552578,0.6313364319426509,-20.70834839176004,66.66666666666666,70.0,3085.0,建設業,0.5441176470588235,0.5854122621564481,0.8295492557938292,0.5441176470588235,0.8693710541085347,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,150.png,3.674121405750808
1799.T,第一建設工業,,建設業,建設業,,,,0,0,0.0,3.0,4.147746278969146,2.927061310782241,2.927061310782241,2.7205882352941173,4.346855270542673,11.1,11.1,11.1,47.74904214559388,,,,,,,,47.74904214559388,17.973231357552578,0.6313364319426509,-20.70834839176004,66.66666666666666,70.0,3085.0,建設業,0.5441176470588235,0.5854122621564481,0.8295492557938292,0.5441176470588235,0.8693710541085347,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,150.png,3.674121405750808
8252.T,丸井グループ,,小売業,小売業,,,,0,0,0.0,3.0,4.314159849341992,1.5572145877378434,1.5572145877378434,2.2929447852760734,4.47759886599817,19.2,10.0,10.0,37.55047106325706,,,,,,,,37.55047106325706,13.576588257084657,0.8347874489299941,-16.04760927560025,83.33333333333334,85.0,3066.0,小売業,0.4585889570552147,0.3114429175475687,0.8628319698683985,0.4585889570552147,0.8955197731996338,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3323.png,3.556280587275684
6744.T,能美防災,,電気機器,電気機器,,,,0,0,0.0,3.0,4.251487552868098,3.076737579281184,3.076737579281184,1.9162995594713657,4.288402544935787,18.6,18.6,18.6,56.866952789699575,,,,,,,,56.866952789699575,14.218749999999991,0.8137898277497376,-22.05248726987857,58.333333333333336,80.0,3655.0,電気機器,0.3832599118942731,0.6153475158562368,0.8502975105736196,0.3832599118942731,0.8576805089871574,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,安定進捗型,2491.png,3.292181069958855
9449.T,ＧＭＯインターネットグループ,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.330645545607713,2.1877973044397465,2.1877973044397465,2.4581239530988275,4.391580053172756,19.8,19.8,19.8,50.41701417848208,,,,,,,,50.41701417848208,17.49185667752442,0.8396172525810305,-27.11831692723412,83.33333333333334,65.0,3607.0,情報・通信業,0.4916247906197655,0.4375594608879493,0.8661291091215427,0.4916247906197655,0.8783160106345513,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3729.png,2.0868584320360872
9069.T,センコーグループホールディングス,,陸運業,陸運業,,,,0,0,0.0,3.0,4.71411450338367,2.88867600422833,2.88867600422833,1.8103448275862069,4.722693313045102,14.0,14.0,14.0,75.35714285714286,,,,,,,,75.35714285714286,30.23872679045092,0.8818576780439835,-11.528662420382163,83.33333333333334,95.0,1964.0,陸運業,0.3620689655172414,0.577735200845666,0.942822900676734,0.3620689655172414,0.9445386626090204,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,3550.png,2.006018054162495
4507.T,塩野義製薬,,医薬品,医薬品,,,,0,0,0.0,3.0,4.202403636257425,3.223705073995772,3.223705073995772,4.135802469135802,4.293912328678296,11.3,11.3,11.3,28.246541802092185,,,,,,,,28.246541802092185,15.49421193232414,0.6032080772846227,-15.1625042495242,75.0,100.0,2594.0,医薬品,0.8271604938271605,0.6447410147991544,0.8404807272514849,0.8271604938271605,0.8587824657356591,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,1493.png,1.687267019815586
6754.T,アンリツ,,電気機器,電気機器,,,,0,0,0.0,3.0,4.537180454064708,3.0702959830866803,3.0702959830866803,1.883259911894273,4.491357316788214,18.7,18.7,18.7,58.50657615613069,,,,,,,,58.50657615613069,38.988095238095234,0.6280637185044948,-26.32068069658937,66.66666666666666,100.0,1868.0,電気機器,0.3766519823788546,0.6140591966173361,0.9074360908129416,0.3766519823788546,0.8982714633576427,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2497.png,1.343724805159896
2130.T,メンバーズ,,サービス業,サービス業,,,,0,0,0.0,3.0,3.9939335325168845,3.070329016913319,3.070329016913319,2.041198501872659,4.027079450563088,17.7,17.7,17.7,39.77777777777778,,,,,,,,39.77777777777778,11.623779946761314,0.6865851454399534,-24.980361351139045,50.0,90.0,1258.0,サービス業,0.4082397003745318,0.6140658033826638,0.7987867065033769,0.4082397003745318,0.8054158901126176,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,280.png,1.2096774193548487
6333.T,帝国電機製作所,,機械,機械,,,,0,0,0.0,3.0,4.06361576073042,2.9446353065539115,2.9446353065539115,2.1511627906976742,4.069402200587405,13.7,13.7,13.7,29.231381919553968,,,,,,,,29.231381919553968,11.016079370509749,0.6455512076837917,-20.69400630914826,58.333333333333336,100.0,3245.0,機械,0.4302325581395348,0.5889270613107823,0.8127231521460841,0.4302325581395348,0.813880440117481,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2253.png,0.6289308176100628
6702.T,富士通,,電気機器,電気機器,,,,0,0,0.0,3.0,4.166406687597757,3.0180695031712466,3.0180695031712466,2.268722466960352,4.343496441360713,15.1,15.1,15.1,44.799176107106085,,,,,,,,44.799176107106085,19.11216536767197,0.623524464588139,-21.03825136612022,66.66666666666666,75.0,3515.0,電気機器,0.4537444933920704,0.6036139006342494,0.8332813375195514,0.4537444933920704,0.8686992882721426,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2472.png,0.0
6554.T,エスユーエス,,サービス業,サービス業,,,,0,0,0.0,3.0,4.701626651307014,2.468485729386892,2.468485729386892,3.796816479400749,4.6617550671199846,10.8,10.8,10.8,67.44186046511629,,,,,,,,67.44186046511629,34.210526315789465,0.7821295119475389,-19.650067294751004,75.0,100.0,1224.0,サービス業,0.7593632958801498,0.4936971458773784,0.9403253302614027,0.7593632958801498,0.9323510134239968,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,2394.png,-0.92592592592593
4709.T,ＩＤホールディングス,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.719687856716414,3.2539310253699787,3.2539310253699787,3.4673366834170856,4.627205786170836,15.0,15.0,15.0,65.41143654114366,,,,,,,,65.41143654114366,29.4759825327511,0.8488873104435811,-27.67086927670869,75.0,100.0,2372.0,情報・通信業,0.6934673366834171,0.6507862050739958,0.9439375713432828,0.6934673366834171,0.9254411572341672,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,1605.png,-1.1489361702127665
9068.T,丸全昭和運輸,,陸運業,陸運業,,,,0,0,0.0,3.0,4.105687719200665,3.0165169133192387,3.0165169133192387,3.3620689655172415,4.055492370670909,10.3,10.3,10.3,36.57587548638133,,,,,,,,36.57587548638133,16.805324459234615,0.616237568168066,-20.614828209764923,50.0,100.0,7020.0,陸運業,0.6724137931034483,0.6033033826638478,0.8211375438401329,0.6724137931034483,0.8110984741341819,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3549.png,-1.4184397163120588
6545.T,インターネットインフィニティー,,サービス業,サービス業,,,,0,0,0.0,3.0,4.238802423687144,3.1190539112050737,3.1190539112050737,3.4316479400749063,4.218185745206793,12.0,12.0,12.0,58.0568720379147,,,,,,,,58.0568720379147,15.798611111111116,0.8133815044900183,-25.55066079295154,66.66666666666666,60.0,667.0,サービス業,0.6863295880149812,0.6238107822410147,0.8477604847374288,0.6863295880149812,0.8436371490413587,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,安定進捗型,2386.png,-1.8237082066869248
9412.T,スカパーＪＳＡＴホールディングス,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.590627263978812,3.2388345665961946,3.2388345665961946,2.9899497487437188,4.55662420634965,17.2,17.2,17.2,69.12280701754385,,,,,,,,69.12280701754385,23.273657289002543,0.7716989832085899,-25.164113785557984,66.66666666666666,100.0,1446.0,情報・通信業,0.5979899497487438,0.647766913319239,0.9181254527957624,0.5979899497487438,0.91132484126993,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,3706.png,-1.9676739283204456
9435.T,光通信,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.3851626794552585,3.2379426532769555,3.2379426532769555,3.0192629815745393,4.484135545808957,17.0,17.0,17.0,51.67498218104063,,,,,,,,51.67498218104063,10.402075226977958,0.8777867195381213,-26.95466491458607,75.0,95.0,42560.0,情報・通信業,0.6038525963149078,0.6475885306553911,0.8770325358910517,0.6038525963149078,0.8968271091617914,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,安定進捗型,3721.png,-2.7103464529813825
5930.T,文化シヤッター,,金属製品,金属製品,,,,0,0,0.0,3.0,4.282574672170279,2.953058932346723,2.953058932346723,2.323529411764706,4.3243482536058755,13.1,13.1,13.1,30.497237569060776,,,,,,,,30.497237569060776,25.77209797657083,0.7459076786665473,-19.00552486187845,66.66666666666666,80.0,2362.0,金属製品,0.4647058823529412,0.5906117864693445,0.8565149344340557,0.4647058823529412,0.8648696507211752,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2006.png,-2.934921310080818
6417.T,ＳＡＮＫＹＯ,,機械,機械,,,,0,0,0.0,3.0,4.351142467295289,2.979188689217759,2.979188689217759,2.6511627906976742,4.4330651869375695,12.3,12.3,12.3,54.26423821913848,,,,,,,,54.26423821913848,22.751322751322743,0.6458430777984129,-26.321496340471672,75.0,85.0,2668.0,機械,0.5302325581395348,0.5958377378435518,0.8702284934590577,0.5302325581395348,0.886613037387514,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,2309.png,-4.369654146522873
7097.T,さくらさくプラス,,サービス業,サービス業,,,,0,0,0.0,3.0,4.582370344588756,2.3348308668076108,2.3348308668076108,2.8838951310861423,4.587650652417202,13.8,13.8,13.8,153.45345345345348,,,,,,,,153.45345345345348,22.61501210653753,0.7743705320410821,-25.20661157024794,58.333333333333336,100.0,2532.0,サービス業,0.5767790262172284,0.4669661733615222,0.9164740689177512,0.5767790262172284,0.9175301304834405,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,2696.png,-7.803254437869822
3804.T,システム ディ,,情報・通信業,情報・通信業,,,,0,0,0.0,3.0,4.400699915338372,2.0286733615221992,2.0286733615221992,2.7763819095477387,4.377044512618467,18.0,18.0,18.0,63.041933191186914,,,,,,,,63.041933191186914,35.33923303834807,0.6610904420522653,-12.786885245901637,50.0,100.0,2294.0,情報・通信業,0.5552763819095478,0.4057346723044398,0.8801399830676744,0.5552763819095478,0.8754089025236934,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,業績急伸型,1075.png,-12.505504183179216
9345.T,ビズメイツ,,サービス業,サービス業,,,,0,0,0.0,3.0,4.58808738021875,2.0729717230443976,2.0729717230443976,3.155430711610487,4.502580167210208,12.9,12.9,12.9,69.54022988505749,,,,,,,,69.54022988505749,15.403422982885084,0.8691480260478014,-23.285811269517986,75.0,100.0,1180.0,サービス業,0.6310861423220974,0.4145943446088795,0.91761747604375,0.6310861423220974,0.9005160334420417,True,,2025Q3_PRE_ALIGNED,2025-06-30,2025-06-30,中間型,3672.png,-15.61181434599156
