horizon,threshold,limit,take_profit,stop_loss,final_capital,profit,orders,fills,fill_rate,avg_trade_ret,win_rate,max_drawdown
15,0.56,-0.015,0.04,0.15,3497554.044339601,497554.04433960095,2816,298,0.10582386363636363,0.0031668571211325024,0.7348993288590604,0.1793546539139974
25,0.62,-0.005,0.05,0.15,3497365.442382812,497365.44238281203,1455,191,0.13127147766323025,0.007418036014199226,0.743455497382199,0.2069403630599089
20,0.58,-0.01,0.06,0.08,3497287.1407397483,497287.14073974825,383,95,0.24804177545691905,0.013719472183539047,0.6631578947368421,0.05945817792523742
15,0.56,-0.015,0.05,0.08,3495489.627316895,495489.62731689494,572,145,0.2534965034965035,0.0070786128877047315,0.6551724137931034,0.14429857845017616
20,0.62,-0.005,0.06,0.12,3493562.0750000007,493562.07500000065,212,43,0.2028301886792453,0.022939622507932987,0.7674418604651163,0.059670266172756975
20,0.62,-0.02,0.05,0.1,3489341.195117189,489341.1951171891,491,115,0.23421588594704684,0.009942867413791455,0.6956521739130435,0.054335113065216996
20,0.62,-0.005,0.06,0.15,3481255.365,481255.3650000002,211,42,0.1990521327014218,0.02266097638139733,0.7857142857142857,0.07149827926321947
20,0.62,-0.015,0.04,0.08,3480970.9043469266,480970.9043469266,2447,322,0.13158970167552106,0.004704613369265471,0.6925465838509317,0.1281985556214012
20,0.64,-0.015,0.04,0.15,3480046.414346924,480046.41434692405,1254,203,0.16188197767145135,0.006334713917250938,0.7733990147783252,0.18521566488842459
20,0.64,-0.02,0.05,0.15,3479825.245117189,479825.2451171889,319,67,0.21003134796238246,0.01568995668109387,0.7611940298507462,0.0781565304039941
25,0.62,0.0,0.05,0.15,3478280.0048828125,478280.0048828125,1407,195,0.13859275053304904,0.005564895529810009,0.717948717948718,0.16848933548087952
20,0.62,-0.015,0.05,0.08,3475146.205619506,475146.2056195061,490,123,0.2510204081632653,0.007692863780738214,0.6585365853658537,0.09529012473801883
20,0.6,-0.02,0.06,0.15,3474094.1400000025,474094.14000000246,276,54,0.1956521739130435,0.02027597085092757,0.7407407407407407,0.07660575074742915
25,0.6,-0.02,0.04,0.08,3468736.8926806725,468736.89268067246,12196,349,0.028615939652345032,0.00272186890550777,0.6819484240687679,0.14375580170546598
15,0.58,-0.02,0.04,0.1,3468496.7123486362,468496.71234863624,1648,268,0.16262135922330098,0.002543016806434578,0.6902985074626866,0.19574558178623305
25,0.64,-0.02,0.06,0.15,3467272.120000002,467272.120000002,275,55,0.2,0.019425499431318025,0.7454545454545455,0.09007613341101907
25,0.62,-0.01,0.05,0.15,3466973.3875000025,466973.3875000025,1496,194,0.12967914438502673,0.00670526951159112,0.7319587628865979,0.19166187149141978
25,0.64,-0.01,0.05,0.08,3466708.4400000027,466708.44000000274,810,178,0.21975308641975308,0.005771964279238184,0.6460674157303371,0.16260162586357052
25,0.58,-0.015,0.05,0.1,3465405.039179996,465405.0391799961,5326,256,0.04806609087495306,0.004876665499157778,0.69140625,0.19860676757919693
25,0.56,-0.015,0.04,0.12,3465317.6618750016,465317.6618750016,16248,277,0.01704825209256524,0.0034758525263754573,0.740072202166065,0.11014313622513923
20,0.64,-0.005,0.04,0.1,3465218.5533435047,465218.55334350467,1232,228,0.18506493506493507,0.004872699056168317,0.7236842105263158,0.15481863882717598
25,0.56,0.0,0.05,0.1,3463534.500427246,463534.5004272461,8810,271,0.03076049943246311,0.005209247109553401,0.6789667896678967,0.13273535925600657
25,0.6,-0.005,0.06,0.08,3463528.354999998,463528.3549999981,658,151,0.22948328267477203,0.006365562374023207,0.6026490066225165,0.12192831615619742
25,0.62,-0.01,0.06,0.08,3461311.74073975,461311.7407397502,408,98,0.24019607843137256,0.012526703951939442,0.6530612244897959,0.07364911709060548
15,0.6,-0.02,0.04,0.08,3460796.6400000053,460796.64000000525,924,203,0.2196969696969697,0.005067801337349706,0.6945812807881774,0.1532758596113706
25,0.64,-0.015,0.06,0.1,3459818.3250000007,459818.32500000065,272,63,0.23161764705882354,0.01281953727258653,0.6825396825396826,0.06042876377093755
15,0.64,-0.015,0.04,0.1,3457471.240495603,457471.24049560307,338,78,0.23076923076923078,0.01009203455969464,0.7564102564102564,0.06114846342861972
15,0.58,-0.005,0.06,0.1,3456869.9999999995,456869.99999999953,166,31,0.18674698795180722,0.028461514204087327,0.7741935483870968,0.04204851899341725
15,0.56,-0.015,0.04,0.12,3456062.4113439955,456062.4113439955,2850,308,0.1080701754385965,0.0031898365985124407,0.724025974025974,0.19280923703433975
25,0.58,0.0,0.06,0.15,3453584.5000000005,453584.50000000047,1049,168,0.1601525262154433,0.004156976449940039,0.6666666666666666,0.171853325392395
20,0.56,-0.015,0.05,0.08,3448008.6841836562,448008.68418365624,2608,304,0.1165644171779141,0.003317757271205139,0.6217105263157895,0.13934472369190715
15,0.62,0.0,0.05,0.12,3447311.5,447311.5,184,38,0.20652173913043478,0.022098125963651908,0.7894736842105263,0.0445326939655529
25,0.64,-0.005,0.06,0.08,3447014.975,447014.9750000001,271,68,0.25092250922509224,0.017523758264669943,0.6764705882352942,0.04417665543303229
25,0.6,-0.02,0.04,0.12,3446748.4191845763,446748.41918457625,12119,280,0.02310421651951481,0.00553473382956387,0.7607142857142857,0.18854237711070163
20,0.56,-0.015,0.06,0.1,3445549.1601171866,445549.1601171866,618,131,0.21197411003236247,0.008424907571504561,0.6335877862595419,0.12760834264800494
25,0.56,0.0,0.05,0.15,3445079.100036621,445079.1000366211,8822,234,0.026524597596916798,0.004031821789080049,0.7264957264957265,0.21370155444298344
20,0.56,0.0,0.04,0.08,3443778.600341798,443778.6003417978,11629,359,0.03087109811677702,0.0015261151167972992,0.6657381615598886,0.17262251372423607
20,0.56,0.0,0.04,0.1,3443073.275146485,443073.27514648484,11635,324,0.027847013321873657,0.004681309560622187,0.7314814814814815,0.18845673078069947
15,0.6,-0.015,0.05,0.1,3442256.6124999993,442256.61249999935,266,62,0.23308270676691728,0.013148390380739654,0.7258064516129032,0.06544519037865001
25,0.64,0.0,0.05,0.15,3441015.0006103516,441015.00061035156,750,145,0.19333333333333333,0.0061247686997810856,0.7241379310344828,0.19263334187155928
20,0.6,-0.02,0.05,0.1,3439686.445117191,439686.44511719095,825,164,0.1987878787878788,0.006608734119239066,0.676829268292683,0.11986287761121854
15,0.56,0.0,0.04,0.1,3438733.6003417973,438733.60034179734,2813,332,0.11802346249555634,0.0028406123609565387,0.6957831325301205,0.1964917331942503
15,0.58,-0.005,0.06,0.15,3438381.1249999995,438381.12499999953,165,30,0.18181818181818182,0.028155163941596843,0.8,0.04913848727492331
25,0.56,-0.005,0.06,0.15,3438309.8598980727,438309.85989807267,1973,191,0.0968068930562595,0.005570845424966542,0.6910994764397905,0.23152209121607917
25,0.62,-0.01,0.04,0.1,3437917.9900073297,437917.99000732973,8846,323,0.0365136784987565,0.0017009884431491693,0.7151702786377709,0.20107486100452565
25,0.6,-0.015,0.06,0.1,3437830.1650000005,437830.1650000005,662,123,0.18580060422960726,0.00861293674720533,0.6585365853658537,0.13036290919880847
20,0.58,-0.005,0.04,0.08,3436728.6550000026,436728.6550000026,8222,376,0.045730965701775726,0.002496125234554072,0.6781914893617021,0.1623615366386984
15,0.62,-0.015,0.04,0.08,3436083.230495603,436083.2304956028,545,144,0.26422018348623855,0.007018647664129333,0.7152777777777778,0.0791064203361997
25,0.6,-0.015,0.04,0.12,3435062.7718750006,435062.77187500056,12153,270,0.02221673660824488,0.004249097204583844,0.7518518518518519,0.12124341647974476
15,0.58,-0.005,0.06,0.12,3434789.2249999996,434789.2249999996,166,31,0.18674698795180722,0.02713824841753906,0.7741935483870968,0.04427656814744204
25,0.62,-0.01,0.04,0.08,3434145.76000733,434145.7600073302,8953,349,0.03898134703451357,0.002022802399783294,0.6790830945558739,0.16678578382337272
20,0.6,-0.015,0.06,0.1,3432789.595,432789.5950000002,274,60,0.21897810218978103,0.01177127301682399,0.6666666666666666,0.06372760812697642
25,0.64,-0.015,0.04,0.15,3429860.5063439943,429860.5063439943,4717,256,0.05427178291286835,0.0043314335088022425,0.7734375,0.1873581634654203
25,0.6,-0.02,0.06,0.15,3428354.024882814,428354.0248828139,681,111,0.16299559471365638,0.012238140361284972,0.7207207207207207,0.18893907801560636
15,0.58,-0.015,0.06,0.15,3425570.6249999995,425570.62499999953,165,29,0.17575757575757575,0.027085380807316654,0.7931034482758621,0.0428421103199383
15,0.58,-0.02,0.04,0.08,3424767.3523486373,424767.3523486373,1674,294,0.17562724014336917,0.0026652654044744,0.6700680272108843,0.1712157595415328
20,0.6,-0.01,0.04,0.12,3421955.3700073264,421955.37000732636,4658,295,0.06333190210390725,0.002676321722402561,0.7288135593220338,0.20003617761811798
20,0.56,-0.005,0.05,0.15,3421820.4291793844,421820.4291793844,2503,246,0.0982820615261686,0.003844835463806458,0.7113821138211383,0.2043320976808336
25,0.6,-0.005,0.05,0.15,3420917.2604293833,420917.26042938326,2739,215,0.07849580138736766,0.00710270785842499,0.7534883720930232,0.23612850293065402
20,0.6,-0.02,0.04,0.08,3420825.3326806705,420825.33268067054,4749,355,0.07475257949041904,0.0017516831554296609,0.6704225352112676,0.16461930321598311
25,0.58,-0.005,0.04,0.1,3419552.238343507,419552.23834350705,13407,311,0.023196837472961886,0.002320812114762357,0.7202572347266881,0.1731301655572424
25,0.56,0.0,0.05,0.08,3417816.000427246,417816.0004272461,8857,307,0.034661849384667494,0.002994785174231583,0.6319218241042345,0.18242066032692728
25,0.56,-0.005,0.04,0.1,3416078.9583435077,416078.9583435077,16364,311,0.019005133219261793,0.002320812114762356,0.7202572347266881,0.1731301655572424
25,0.58,0.0,0.04,0.1,3415615.6003417973,415615.60034179734,13386,309,0.023083818915284625,0.0029716804365993326,0.7249190938511327,0.22121384723249637
20,0.62,-0.015,0.06,0.15,3413660.805,413660.80500000017,206,42,0.20388349514563106,0.019510931718247596,0.7380952380952381,0.06915503039667217
20,0.6,-0.015,0.04,0.15,3413243.7638439955,413243.7638439955,4686,270,0.05761843790012804,0.004032287312227625,0.7592592592592593,0.21465389994011852
15,0.58,0.0,0.06,0.1,3411066.0,411066.0,167,31,0.18562874251497005,0.02528667406712813,0.7419354838709677,0.04131150444700441
20,0.64,-0.015,0.04,0.08,3410781.389346923,410781.3893469232,1285,257,0.2,0.004232237672772371,0.688715953307393,0.10168753047384772
25,0.64,-0.01,0.05,0.15,3410072.585382082,410072.58538208203,782,148,0.18925831202046037,0.008844988004284403,0.75,0.19854390492212254
15,0.56,-0.005,0.04,0.1,3409160.153343509,409160.15334350895,2759,350,0.12685755708590069,0.002461361535935065,0.7,0.17292080728598153
20,0.56,-0.015,0.06,0.08,3408945.7757434067,408945.77574340673,627,144,0.22966507177033493,0.0042600069545427385,0.5763888888888888,0.14912919871000974
25,0.64,-0.005,0.04,0.08,3408201.8883435093,408201.8883435093,4708,350,0.07434154630416312,0.001819460190716901,0.6771428571428572,0.12417761635983816
15,0.62,-0.015,0.05,0.15,3406294.1125000003,406294.1125000003,185,35,0.1891891891891892,0.022051273034252986,0.8,0.049890052987390014
20,0.62,-0.005,0.06,0.1,3405718.2350000003,405718.23500000034,214,45,0.2102803738317757,0.016994792359274622,0.7333333333333333,0.072897510191626
15,0.62,0.0,0.05,0.15,3403942.5,403942.5,183,37,0.20218579234972678,0.020349747206310866,0.7837837837837838,0.050719206019058584
15,0.62,-0.005,0.05,0.15,3401400.8374999994,401400.83749999944,183,35,0.1912568306010929,0.022102098401703647,0.8,0.053346406147233946
15,0.62,-0.01,0.05,0.1,3400957.625,400957.625,189,36,0.19047619047619047,0.019261067890998698,0.7777777777777778,0.047126042650198194
25,0.62,0.0,0.05,0.1,3399370.0,399370.0,1442,220,0.15256588072122051,0.004381542936658957,0.6681818181818182,0.14013912279866803
20,0.64,-0.02,0.05,0.12,3399051.785117188,399051.785117188,324,70,0.21604938271604937,0.01315308341947027,0.7428571428571429,0.06351816595940867
25,0.64,-0.02,0.05,0.08,3398881.1100000045,398881.1100000045,855,164,0.19181286549707602,0.005726824312740157,0.6463414634146342,0.13314613677049109
15,0.62,0.0,0.05,0.1,3398232.5,398232.5,185,39,0.21081081081081082,0.018781116883932098,0.7692307692307693,0.0490843836405244
15,0.62,-0.01,0.05,0.15,3395781.125,395781.125,186,33,0.1774193548387097,0.023072465189567848,0.8181818181818182,0.04615549348487647
25,0.58,0.0,0.06,0.08,3394835.0,394835.0,1102,203,0.18421052631578946,0.004361929438378583,0.5911330049261084,0.13704951396174897
20,0.64,-0.015,0.06,0.15,3394606.9650000003,394606.9650000003,148,22,0.14864864864864866,0.03663626533264887,0.8636363636363636,0.028055923032235114
20,0.56,-0.01,0.04,0.1,3394079.330007329,394079.3300073291,11618,321,0.027629540368393872,0.0025579090738246683,0.7165109034267912,0.17706097821302888
15,0.64,-0.02,0.04,0.12,3393518.8000000007,393518.80000000075,346,73,0.21098265895953758,0.01004394637055947,0.7671232876712328,0.06334456187412493
25,0.58,-0.005,0.06,0.08,3393265.4207360824,393265.42073608236,1104,217,0.19655797101449277,0.0045340178859767525,0.5944700460829493,0.12060501560932686
20,0.62,0.0,0.04,0.1,3392931.610107422,392931.6101074219,2335,320,0.13704496788008566,0.003061940709091,0.715625,0.2073847103326575
20,0.56,-0.02,0.05,0.15,3391996.6605529827,391996.6605529827,2589,247,0.09540363074546157,0.004423627082021062,0.708502024291498,0.19872429160524294
20,0.58,-0.015,0.04,0.12,3391992.9063439965,391992.9063439965,8318,285,0.03426304400096177,0.003994196758004789,0.7368421052631579,0.2082664074938042
25,0.58,-0.02,0.06,0.08,3390101.780000004,390101.780000004,1160,205,0.17672413793103448,0.00437373237501549,0.6,0.1722829793861123
15,0.56,-0.01,0.04,0.15,3389502.425007327,389502.425007327,2824,309,0.10941926345609065,0.0035610052106421057,0.7378640776699029,0.15187080775692696
20,0.6,-0.005,0.06,0.08,3389148.0149999997,389148.01499999966,278,65,0.23381294964028776,0.01632114620865456,0.6923076923076923,0.04739957450274841
20,0.62,-0.01,0.06,0.15,3388424.7500000014,388424.7500000014,209,39,0.18660287081339713,0.019678601388247514,0.7692307692307693,0.06624738253402276
25,0.58,-0.015,0.06,0.08,3387944.895,387944.895,1160,201,0.17327586206896553,0.005384199654315677,0.6019900497512438,0.1256601230633213
20,0.6,-0.02,0.05,0.08,3386139.610000005,386139.610000005,831,173,0.20818291215403129,0.0055854726572950476,0.6416184971098265,0.11343604418668445
15,0.62,-0.02,0.04,0.08,3383096.040000003,383096.04000000283,554,140,0.2527075812274368,0.005359436677626906,0.7,0.13267085156450334
20,0.62,-0.01,0.06,0.12,3382414.1700000004,382414.1700000004,210,40,0.19047619047619047,0.019164434133319308,0.75,0.05290624530222758
25,0.6,-0.02,0.05,0.15,3381191.645733647,381191.64573364705,2877,220,0.0764685436218283,0.005552824656629752,0.7454545454545455,0.22847127492349434
15,0.64,0.0,0.05,0.1,3378757.5,378757.5,125,18,0.144,0.04166666666666671,0.9444444444444444,0.0145108182452683
15,0.58,0.0,0.06,0.12,3378525.0,378525.0,167,31,0.18562874251497005,0.023141580831793976,0.7419354838709677,0.04745674439754111
15,0.58,0.0,0.06,0.15,3378051.0,378051.0,166,30,0.18072289156626506,0.023639250939757415,0.7666666666666667,0.05363436945859365
25,0.6,-0.015,0.06,0.08,3372465.8657434084,372465.86574340845,683,143,0.20937042459736457,0.0072342329312087734,0.6153846153846154,0.11396508808765823
20,0.6,-0.02,0.04,0.1,3372412.55268067,372412.5526806698,4784,316,0.06605351170568562,0.0032423902900791564,0.7088607594936709,0.1979923581288564
25,0.64,-0.005,0.05,0.15,3372232.200613401,372232.2006134009,773,146,0.1888745148771022,0.007058035354107271,0.7397260273972602,0.1817163169920744
15,0.56,-0.02,0.04,0.1,3371445.37268067,371445.3726806701,2947,315,0.10688836104513064,0.0016314052623149253,0.6952380952380952,0.1829407722273439
15,0.64,-0.02,0.04,0.15,3370461.2400000007,370461.2400000007,343,73,0.21282798833819241,0.009183211987142923,0.7808219178082192,0.0737778581040391
15,0.62,-0.015,0.05,0.12,3370437.0524999998,370437.05249999976,186,36,0.1935483870967742,0.019116647310080517,0.7777777777777778,0.055595258187568365
15,0.64,0.0,0.05,0.12,3369921.5,369921.5,125,18,0.144,0.040555555555555595,0.9444444444444444,0.01741298189432196
20,0.62,0.0,0.06,0.08,3367815.0,367815.0,216,51,0.2361111111111111,0.012956214041485427,0.6666666666666666,0.07416454676376913
20,0.64,0.0,0.06,0.1,3367757.0,367757.0,149,23,0.15436241610738255,0.032173913043478324,0.8260869565217391,0.02610786055333673
25,0.56,-0.015,0.04,0.08,3366085.786997074,366085.7869970738,16343,346,0.021171143608884536,0.0020306293644850783,0.6763005780346821,0.16867752339590736
25,0.64,0.0,0.04,0.15,3365776.1054687505,365776.10546875047,4656,260,0.05584192439862543,0.002799131019401206,0.7615384615384615,0.2748293133588923
15,0.62,-0.005,0.05,0.1,3364513.0124999993,364513.01249999925,186,38,0.20430107526881722,0.018218603692808116,0.7631578947368421,0.05541909774667616
15,0.56,-0.02,0.04,0.12,3363862.9926806698,363862.99268066976,2906,311,0.10701995870612525,0.0022607264926649802,0.7234726688102894,0.21065382618660544
25,0.56,-0.02,0.04,0.12,3363789.7791845757,363789.77918457566,16252,267,0.016428747231110017,0.004943528650506599,0.7565543071161048,0.18854237711070163
15,0.62,-0.005,0.05,0.12,3362045.817499999,362045.81749999896,184,36,0.1956521739130435,0.018924602803992004,0.7777777777777778,0.06031232571949637
25,0.64,-0.01,0.04,0.1,3361119.690007327,361119.6900073271,4766,290,0.060847671002937476,0.0022500490618879137,0.7172413793103448,0.1794556777386642
15,0.64,-0.005,0.05,0.12,3360342.9375,360342.9375,125,19,0.152,0.038237490564182706,0.8947368421052632,0.009212091356777415
15,0.64,-0.005,0.05,0.15,3360342.9375,360342.9375,125,19,0.152,0.038237490564182706,0.8947368421052632,0.009212091356777415
15,0.6,-0.02,0.05,0.15,3360135.3500000006,360135.35000000056,266,55,0.20676691729323307,0.01628791395531631,0.7636363636363637,0.07718635981596732
15,0.58,-0.01,0.06,0.15,3359639.990000001,359639.99000000115,165,26,0.15757575757575756,0.024154919423585882,0.7692307692307693,0.04166976694332336
20,0.64,-0.01,0.05,0.08,3359294.495000001,359294.49500000104,319,78,0.2445141065830721,0.011088758742362367,0.6923076923076923,0.07311437006248246
15,0.62,-0.015,0.05,0.1,3359253.2624999997,359253.2624999997,188,38,0.20212765957446807,0.01491959134794539,0.7368421052631579,0.04977518909789892
15,0.62,-0.01,0.05,0.12,3358175.084999999,358175.08499999903,187,34,0.18181818181818182,0.019807981448363456,0.7941176470588235,0.05246317349061184
15,0.64,-0.005,0.05,0.1,3357276.6875,357276.6875,125,19,0.152,0.03771528345680133,0.8947368421052632,0.010226786466708937
15,0.64,0.0,0.05,0.15,3356667.5,356667.5,125,18,0.144,0.03888888888888893,0.9444444444444444,0.02176622736790245
20,0.64,-0.005,0.06,0.15,3356285.5649999995,356285.5649999995,148,21,0.14189189189189189,0.03598141695702674,0.8571428571428571,0.026800332895336978
25,0.62,0.0,0.05,0.08,3356228.000000001,356228.00000000093,1459,244,0.16723783413296778,0.0027434539491978,0.6270491803278688,0.13676644254027998
15,0.58,-0.01,0.06,0.12,3356036.1900000013,356036.19000000134,166,27,0.16265060240963855,0.023119623053635848,0.7407407407407407,0.036783869713742506
15,0.56,-0.02,0.04,0.08,3354458.3526806715,354458.3526806715,2950,363,0.12305084745762712,0.0018868629309559712,0.6639118457300276,0.17268510258980224
25,0.64,-0.005,0.05,0.08,3354379.594999999,354379.5949999988,806,177,0.2196029776674938,0.006468439227852789,0.655367231638418,0.09154062192838501
25,0.62,-0.015,0.04,0.08,3353617.0369970724,353617.0369970724,8935,334,0.037381085618354785,0.0021384381229947367,0.6736526946107785,0.12807994945824355
20,0.6,0.0,0.04,0.15,3353388.0000000005,353388.00000000047,4605,271,0.05884907709011943,0.0029580484621639486,0.7490774907749077,0.22367125450774356
20,0.58,-0.01,0.04,0.08,3349196.5948950257,349196.5948950257,8374,369,0.044064962980654404,0.0013428153160309245,0.6639566395663956,0.1822620067489685
20,0.64,0.0,0.06,0.12,3347631.0,347631.0,149,23,0.15436241610738255,0.0304006945052845,0.8260869565217391,0.027794355870065648
20,0.64,0.0,0.06,0.15,3345807.0,345807.0,148,22,0.14864864864864866,0.03136363636363642,0.8636363636363636,0.0370122157958707
20,0.64,-0.005,0.06,0.12,3342289.4149999996,342289.4149999996,149,22,0.1476510067114094,0.03319329617818145,0.8181818181818182,0.027575834788733815
15,0.56,-0.015,0.06,0.1,3336792.315000001,336792.3150000009,232,56,0.2413793103448276,0.010602296970806122,0.6607142857142857,0.06381720297527665
20,0.6,-0.015,0.04,0.12,3334160.9063439956,334160.9063439956,4689,270,0.05758157389635317,0.0018780589643702483,0.7185185185185186,0.19243838107387737
15,0.58,-0.015,0.06,0.12,3334039.6849999996,334039.6849999996,167,30,0.17964071856287425,0.020041777361991798,0.7333333333333333,0.037932237054678956
20,0.64,-0.005,0.06,0.1,3332778.6149999993,332778.6149999993,149,22,0.1476510067114094,0.03090909090909092,0.8181818181818182,0.026503020680933687
15,0.64,-0.01,0.05,0.12,3328591.225,328591.2250000001,126,17,0.1349206349206349,0.03630721504502436,0.8823529411764706,0.009720537122301084
15,0.64,-0.01,0.05,0.15,3328591.225,328591.2250000001,126,17,0.1349206349206349,0.03630721504502436,0.8823529411764706,0.009720537122301084
25,0.6,-0.02,0.04,0.1,3328406.0126806702,328406.01268067025,12174,309,0.025381961557417447,0.0022845951961799806,0.7184466019417476,0.18475298735084897
15,0.64,-0.01,0.05,0.1,3326908.725,326908.7250000001,126,17,0.1349206349206349,0.035988546162354175,0.8823529411764706,0.010277296397476286
15,0.64,-0.015,0.05,0.12,3325956.9875000003,325956.9875000003,125,17,0.136,0.03576614791788285,0.8823529411764706,0.01022894631983813
15,0.64,-0.015,0.05,0.15,3325956.9875000003,325956.9875000003,125,17,0.136,0.03576614791788285,0.8823529411764706,0.01022894631983813
25,0.6,0.0,0.05,0.12,3323402.256225586,323402.25622558594,2742,245,0.08935083880379285,0.00393690986678319,0.6979591836734694,0.21498118601619745
15,0.58,-0.01,0.05,0.08,3323343.100616455,323343.1006164551,365,92,0.25205479452054796,0.009356242498937364,0.6739130434782609,0.07731937639787506
25,0.64,-0.02,0.06,0.12,3323169.500000001,323169.50000000093,282,58,0.20567375886524822,0.013108873834638563,0.7068965517241379,0.07383195349036675
15,0.56,-0.02,0.06,0.15,3322923.460000002,322923.4600000018,234,46,0.19658119658119658,0.017249988664192435,0.717391304347826,0.08034738698014496
25,0.64,-0.02,0.04,0.08,3321305.8191845785,321305.8191845785,4822,338,0.07009539610120281,0.001334950313658043,0.6715976331360947,0.18211870134590946
20,0.62,-0.015,0.06,0.12,3321183.0549999997,321183.0549999997,208,43,0.20673076923076922,0.01495140450113244,0.6976744186046512,0.05580720444607385
20,0.64,-0.01,0.06,0.15,3321149.5500000007,321149.55000000075,148,19,0.12837837837837837,0.03319894762261853,0.8421052631578947,0.027428155016489507
20,0.56,-0.015,0.04,0.08,3320030.101343997,320030.1013439968,11701,362,0.03093752670711905,0.002560534125747806,0.6795580110497238,0.16446311272393074
15,0.6,-0.02,0.05,0.12,3318747.270000001,318747.27000000095,271,57,0.21033210332103322,0.014362611886522892,0.7368421052631579,0.06235887109216462
25,0.62,-0.005,0.05,0.08,3318719.540000002,318719.5400000019,1473,242,0.16429056347589951,0.003766056424979123,0.628099173553719,0.1615349074543576
25,0.6,-0.02,0.06,0.12,3312642.9200000023,312642.92000000225,691,116,0.1678726483357453,0.00930184620429149,0.6896551724137931,0.16424635375030572
25,0.58,-0.015,0.06,0.1,3312560.8600000017,312560.86000000173,1164,176,0.15120274914089346,0.007949045313922027,0.6534090909090909,0.19127765298050806
25,0.58,-0.005,0.06,0.1,3304386.97,304386.9700000002,1080,187,0.17314814814814813,0.0019056318967164171,0.6096256684491979,0.15841234802901447
15,0.58,-0.01,0.06,0.1,3303180.820000001,303180.82000000123,167,27,0.16167664670658682,0.01904284804739865,0.7037037037037037,0.03408255645009841
15,0.6,-0.005,0.05,0.08,3303172.6224999996,303172.6224999996,266,67,0.2518796992481203,0.014391381236228035,0.7014925373134329,0.06077159760152214
20,0.62,0.0,0.04,0.08,3302804.6008300786,302804.6008300786,2328,346,0.1486254295532646,0.0018661698897524167,0.6763005780346821,0.18215380742395249
20,0.62,-0.02,0.05,0.08,3302357.1300000027,302357.1300000027,501,122,0.2435129740518962,0.005286972629319502,0.639344262295082,0.08710822938327373
20,0.56,-0.01,0.04,0.08,3301594.8848950258,301594.88489502575,11621,382,0.03287152568625764,0.00229857443642999,0.675392670157068,0.17744484052573667
20,0.56,-0.015,0.04,0.12,3300895.166343995,300895.1663439949,11636,280,0.02406325197662427,0.002934513976230319,0.725,0.20876891162380842
15,0.62,0.0,0.05,0.08,3300567.5,300567.5,188,40,0.2127659574468085,0.012127378435518024,0.7,0.045959026850468356
15,0.64,0.0,0.05,0.08,3300147.5,300147.5,126,19,0.15079365079365079,0.029473684210526378,0.8421052631578947,0.01911795377098986
20,0.56,-0.015,0.04,0.15,3294188.6614611824,294188.6614611824,11560,273,0.023615916955017302,0.00286840224136354,0.7472527472527473,0.167677529610236
20,0.58,0.0,0.04,0.08,3292684.6003417973,292684.60034179734,8340,347,0.04160671462829736,0.001094515067123379,0.6628242074927954,0.1804337383693003
20,0.6,-0.02,0.06,0.12,3290770.9000000022,290770.90000000224,283,56,0.1978798586572438,0.0125784137085664,0.6964285714285714,0.06608048701576685
20,0.64,-0.01,0.06,0.12,3287983.170000001,287983.17000000086,149,20,0.1342281879194631,0.028539000241487616,0.8,0.03360991423958307
15,0.58,0.0,0.06,0.08,3287303.0,287303.0,169,32,0.1893491124260355,0.014891202344635663,0.65625,0.037915694287200416
20,0.58,-0.015,0.04,0.1,3287185.6913439957,287185.69134399574,8216,333,0.04053067185978578,0.0016169239200941972,0.7027027027027027,0.16304058058435128
15,0.56,-0.005,0.04,0.15,3286590.305000001,286590.3050000011,2769,290,0.10473094980137233,0.00358970027672875,0.7310344827586207,0.1853085667116478
20,0.58,-0.015,0.06,0.08,3285723.8907434074,285723.8907434074,386,97,0.25129533678756477,0.009307192628774889,0.6185567010309279,0.07288377820444125
15,0.6,-0.02,0.06,0.15,3284318.14,284318.14000000013,116,13,0.11206896551724138,0.047426210008706456,0.9230769230769231,0.010816666666666667
15,0.6,-0.015,0.06,0.15,3284193.235,284193.23499999987,115,13,0.11304347826086956,0.04776593745475161,0.9230769230769231,0.010304166666666666
20,0.62,-0.01,0.06,0.1,3280854.330000002,280854.33000000194,214,42,0.19626168224299065,0.010339693071015645,0.6904761904761905,0.07745164360709976
25,0.62,-0.02,0.04,0.1,3280614.1326806694,280614.1326806694,8964,283,0.031570727353859886,0.0026250481301640684,0.7208480565371025,0.18475298735084897
25,0.64,0.0,0.04,0.08,3278268.2673339853,278268.2673339853,4750,326,0.06863157894736842,0.0013850466280101825,0.6748466257668712,0.18083365346929997
20,0.64,-0.015,0.06,0.12,3273361.1549999993,273361.15499999933,150,23,0.15333333333333332,0.024608601622533716,0.782608695652174,0.033916417322195254
25,0.58,-0.02,0.04,0.1,3272407.2526806705,272407.25268067047,13411,288,0.021474908657072554,0.00251926733476296,0.71875,0.18475298735084897
25,0.56,0.0,0.04,0.08,3269714.6003417973,269714.60034179734,16447,334,0.02030765489146957,0.0011128376559047656,0.6676646706586826,0.179946
15,0.64,-0.015,0.05,0.1,3268777.6375,268777.6375000002,125,17,0.136,0.026886313393661054,0.8235294117647058,0.011531940780261724
25,0.62,-0.005,0.04,0.1,3267206.1683435068,267206.16834350675,8805,320,0.03634298693923907,0.00030379218774689577,0.70625,0.16921164334366373
