symbol,status,rows,path,error
2224.T,ok,6535.0,data\prices\2224_T.csv,
2226.T,skipped_exists,,data\prices\2226_T.csv,
2229.T,ok,3689.0,data\prices\2229_T.csv,
222A.T,ok,384.0,data\prices\222A_T.csv,
2235.T,ok,792.0,data\prices\2235_T.csv,
2236.T,ok,773.0,data\prices\2236_T.csv,
2237.T,ok,761.0,data\prices\2237_T.csv,
2238.T,ok,761.0,data\prices\2238_T.csv,
2239.T,ok,731.0,data\prices\2239_T.csv,
223A.T,ok,391.0,data\prices\223A_T.csv,
2240.T,ok,731.0,data\prices\2240_T.csv,
2241.T,ok,734.0,data\prices\2241_T.csv,
2242.T,ok,734.0,data\prices\2242_T.csv,
2243.T,ok,690.0,data\prices\2243_T.csv,
2244.T,ok,690.0,data\prices\2244_T.csv,
2245.T,ok,525.0,data\prices\2245_T.csv,
2246.T,ok,425.0,data\prices\2246_T.csv,
2247.T,ok,691.0,data\prices\2247_T.csv,
2248.T,ok,645.0,data\prices\2248_T.csv,
2249.T,ok,672.0,data\prices\2249_T.csv,
224A.T,ok,391.0,data\prices\224A_T.csv,
2250.T,ok,674.0,data\prices\2250_T.csv,
2251.T,ok,643.0,data\prices\2251_T.csv,
2252.T,ok,650.0,data\prices\2252_T.csv,
2253.T,ok,650.0,data\prices\2253_T.csv,
2254.T,ok,650.0,data\prices\2254_T.csv,
2255.T,ok,551.0,data\prices\2255_T.csv,
2256.T,ok,551.0,data\prices\2256_T.csv,
2257.T,ok,551.0,data\prices\2257_T.csv,
2258.T,ok,551.0,data\prices\2258_T.csv,
2259.T,ok,532.0,data\prices\2259_T.csv,
2264.T,skipped_exists,,data\prices\2264_T.csv,
2266.T,ok,6469.0,data\prices\2266_T.csv,
2267.T,ok,6276.0,data\prices\2267_T.csv,
2268.T,ok,6535.0,data\prices\2268_T.csv,
2269.T,ok,6535.0,data\prices\2269_T.csv,
226A.T,ok,391.0,data\prices\226A_T.csv,
2270.T,ok,6276.0,data\prices\2270_T.csv,
227A.T,ok,387.0,data\prices\227A_T.csv,
2281.T,ok,6276.0,data\prices\2281_T.csv,
2282.T,skipped_exists,,data\prices\2282_T.csv,
2286.T,ok,6276.0,data\prices\2286_T.csv,
2288.T,ok,6276.0,data\prices\2288_T.csv,
228A.T,ok,377.0,data\prices\228A_T.csv,
2291.T,ok,6267.0,data\prices\2291_T.csv,
2292.T,ok,6273.0,data\prices\2292_T.csv,
2293.T,ok,6526.0,data\prices\2293_T.csv,
2294.T,ok,6535.0,data\prices\2294_T.csv,
2296.T,ok,2448.0,data\prices\2296_T.csv,
229A.T,ok,382.0,data\prices\229A_T.csv,
2300.T,ok,5933.0,data\prices\2300_T.csv,
2301.T,ok,5047.0,data\prices\2301_T.csv,
2303.T,ok,5897.0,data\prices\2303_T.csv,
2304.T,ok,5898.0,data\prices\2304_T.csv,
2305.T,ok,5604.0,data\prices\2305_T.csv,
2307.T,ok,5895.0,data\prices\2307_T.csv,
2311.T,ok,5877.0,data\prices\2311_T.csv,
2315.T,ok,5900.0,data\prices\2315_T.csv,
2317.T,ok,5266.0,data\prices\2317_T.csv,
2321.T,ok,5834.0,data\prices\2321_T.csv,
2323.T,ok,5827.0,data\prices\2323_T.csv,
2325.T,ok,5823.0,data\prices\2325_T.csv,
2326.T,skipped_exists,,data\prices\2326_T.csv,
2327.T,ok,5812.0,data\prices\2327_T.csv,
2329.T,ok,5815.0,data\prices\2329_T.csv,
2330.T,ok,5813.0,data\prices\2330_T.csv,
2331.T,ok,5802.0,data\prices\2331_T.csv,
2332.T,ok,5812.0,data\prices\2332_T.csv,
2334.T,ok,2021.0,data\prices\2334_T.csv,
2335.T,ok,4739.0,data\prices\2335_T.csv,
2337.T,ok,5791.0,data\prices\2337_T.csv,
2338.T,ok,5785.0,data\prices\2338_T.csv,
233A.T,ok,374.0,data\prices\233A_T.csv,
2340.T,ok,5779.0,data\prices\2340_T.csv,
2341.T,ok,5774.0,data\prices\2341_T.csv,
2342.T,ok,5770.0,data\prices\2342_T.csv,
2344.T,ok,5766.0,data\prices\2344_T.csv,
2345.T,ok,5767.0,data\prices\2345_T.csv,
2349.T,ok,5734.0,data\prices\2349_T.csv,
234A.T,ok,372.0,data\prices\234A_T.csv,
2351.T,ok,5732.0,data\prices\2351_T.csv,
2353.T,skipped_exists,,data\prices\2353_T.csv,
2354.T,ok,5717.0,data\prices\2354_T.csv,
2359.T,ok,5698.0,data\prices\2359_T.csv,
235A.T,ok,372.0,data\prices\235A_T.csv,
236A.T,ok,368.0,data\prices\236A_T.csv,
2370.T,ok,5554.0,data\prices\2370_T.csv,
2371.T,ok,5038.0,data\prices\2371_T.csv,
2373.T,ok,5547.0,data\prices\2373_T.csv,
2374.T,ok,5542.0,data\prices\2374_T.csv,
2375.T,ok,5534.0,data\prices\2375_T.csv,
2376.T,ok,5532.0,data\prices\2376_T.csv,
2378.T,ok,5243.0,data\prices\2378_T.csv,
2379.T,ok,5388.0,data\prices\2379_T.csv,
237A.T,ok,369.0,data\prices\237A_T.csv,
2384.T,ok,3945.0,data\prices\2384_T.csv,
2385.T,ok,5503.0,data\prices\2385_T.csv,
2388.T,ok,5473.0,data\prices\2388_T.csv,
2389.T,ok,5462.0,data\prices\2389_T.csv,
238A.T,ok,369.0,data\prices\238A_T.csv,
2391.T,ok,5455.0,data\prices\2391_T.csv,
2393.T,ok,5452.0,data\prices\2393_T.csv,
2395.T,skipped_exists,,data\prices\2395_T.csv,
239A.T,ok,364.0,data\prices\239A_T.csv,
2404.T,ok,5356.0,data\prices\2404_T.csv,
2408.T,ok,5323.0,data\prices\2408_T.csv,
2410.T,ok,5002.0,data\prices\2410_T.csv,
2411.T,ok,5308.0,data\prices\2411_T.csv,
2413.T,skipped_exists,,data\prices\2413_T.csv,
2415.T,ok,5293.0,data\prices\2415_T.csv,
2418.T,ok,5278.0,data\prices\2418_T.csv,
241A.T,ok,354.0,data\prices\241A_T.csv,
2424.T,ok,2464.0,data\prices\2424_T.csv,
2425.T,ok,5257.0,data\prices\2425_T.csv,
2428.T,ok,5632.0,data\prices\2428_T.csv,
2429.T,ok,4467.0,data\prices\2429_T.csv,
2432.T,skipped_exists,,data\prices\2432_T.csv,
2433.T,ok,5199.0,data\prices\2433_T.csv,
2435.T,ok,5178.0,data\prices\2435_T.csv,
2436.T,skipped_exists,,data\prices\2436_T.csv,
2437.T,ok,5165.0,data\prices\2437_T.csv,
2438.T,ok,5158.0,data\prices\2438_T.csv,
243A.T,ok,352.0,data\prices\243A_T.csv,
2440.T,ok,4298.0,data\prices\2440_T.csv,
2445.T,ok,4475.0,data\prices\2445_T.csv,
2449.T,ok,5097.0,data\prices\2449_T.csv,
244A.T,ok,353.0,data\prices\244A_T.csv,
2452.T,ok,2392.0,data\prices\2452_T.csv,
2454.T,ok,5050.0,data\prices\2454_T.csv,
2459.T,ok,5009.0,data\prices\2459_T.csv,
245A.T,ok,353.0,data\prices\245A_T.csv,
2461.T,ok,4994.0,data\prices\2461_T.csv,
2462.T,ok,4988.0,data\prices\2462_T.csv,
2464.T,ok,4985.0,data\prices\2464_T.csv,
2469.T,ok,4948.0,data\prices\2469_T.csv,
246A.T,ok,353.0,data\prices\246A_T.csv,
2471.T,ok,4942.0,data\prices\2471_T.csv,
2475.T,ok,4416.0,data\prices\2475_T.csv,
2477.T,ok,4918.0,data\prices\2477_T.csv,
2479.T,ok,4905.0,data\prices\2479_T.csv,
247A.T,skipped_exists,,data\prices\247A_T.csv,
2480.T,ok,4892.0,data\prices\2480_T.csv,
2481.T,ok,4893.0,data\prices\2481_T.csv,
2483.T,ok,4887.0,data\prices\2483_T.csv,
2484.T,ok,4861.0,data\prices\2484_T.csv,
2485.T,ok,3128.0,data\prices\2485_T.csv,
2488.T,skipped_exists,,data\prices\2488_T.csv,
2489.T,ok,4850.0,data\prices\2489_T.csv,
248A.T,ok,353.0,data\prices\248A_T.csv,
2491.T,ok,4821.0,data\prices\2491_T.csv,
2492.T,skipped_exists,,data\prices\2492_T.csv,
2493.T,ok,4813.0,data\prices\2493_T.csv,
2497.T,ok,4799.0,data\prices\2497_T.csv,
2498.T,ok,6362.0,data\prices\2498_T.csv,
2499.T,ok,3944.0,data\prices\2499_T.csv,
249A.T,ok,351.0,data\prices\249A_T.csv,
2501.T,skipped_exists,,data\prices\2501_T.csv,
2502.T,ok,6535.0,data\prices\2502_T.csv,
2503.T,ok,6535.0,data\prices\2503_T.csv,
250A.T,ok,350.0,data\prices\250A_T.csv,
2510.T,ok,2028.0,data\prices\2510_T.csv,
2511.T,ok,2028.0,data\prices\2511_T.csv,
2512.T,ok,2028.0,data\prices\2512_T.csv,
2513.T,ok,2028.0,data\prices\2513_T.csv,
2514.T,ok,2028.0,data\prices\2514_T.csv,
2515.T,ok,2028.0,data\prices\2515_T.csv,
2516.T,ok,1989.0,data\prices\2516_T.csv,
2517.T,ok,1936.0,data\prices\2517_T.csv,
2518.T,ok,1916.0,data\prices\2518_T.csv,
2519.T,ok,1877.0,data\prices\2519_T.csv,
251A.T,ok,350.0,data\prices\251A_T.csv,
2520.T,ok,1877.0,data\prices\2520_T.csv,
2521.T,ok,1860.0,data\prices\2521_T.csv,
2522.T,ok,1784.0,data\prices\2522_T.csv,
2523.T,ok,1745.0,data\prices\2523_T.csv,
2524.T,ok,1729.0,data\prices\2524_T.csv,
2525.T,ok,1729.0,data\prices\2525_T.csv,
2526.T,ok,1729.0,data\prices\2526_T.csv,
2527.T,ok,1729.0,data\prices\2527_T.csv,
2528.T,ok,1727.0,data\prices\2528_T.csv,
2529.T,ok,1679.0,data\prices\2529_T.csv,
252A.T,ok,354.0,data\prices\252A_T.csv,
2530.T,ok,1648.0,data\prices\2530_T.csv,
2531.T,ok,6535.0,data\prices\2531_T.csv,
2533.T,ok,6276.0,data\prices\2533_T.csv,
253A.T,ok,351.0,data\prices\253A_T.csv,
2540.T,ok,6276.0,data\prices\2540_T.csv,
254A.T,ok,351.0,data\prices\254A_T.csv,
2552.T,ok,1653.0,data\prices\2552_T.csv,
2553.T,ok,1638.0,data\prices\2553_T.csv,
2554.T,ok,1636.0,data\prices\2554_T.csv,
2555.T,ok,1624.0,data\prices\2555_T.csv,
2556.T,ok,1603.0,data\prices\2556_T.csv,
2557.T,ok,1521.0,data\prices\2557_T.csv,
2558.T,ok,1507.0,data\prices\2558_T.csv,
2559.T,ok,1507.0,data\prices\2559_T.csv,
255A.T,ok,347.0,data\prices\255A_T.csv,
2560.T,ok,1488.0,data\prices\2560_T.csv,
2561.T,ok,1476.0,data\prices\2561_T.csv,
2562.T,ok,1463.0,data\prices\2562_T.csv,
2563.T,ok,1399.0,data\prices\2563_T.csv,
2564.T,ok,1354.0,data\prices\2564_T.csv,
2565.T,ok,1354.0,data\prices\2565_T.csv,
2566.T,ok,1347.0,data\prices\2566_T.csv,
2567.T,ok,1342.0,data\prices\2567_T.csv,
2568.T,ok,1337.0,data\prices\2568_T.csv,
2569.T,ok,1337.0,data\prices\2569_T.csv,
256A.T,ok,351.0,data\prices\256A_T.csv,
2573.T,ok,6276.0,data\prices\2573_T.csv,
2579.T,ok,6276.0,data\prices\2579_T.csv,
257A.T,ok,348.0,data\prices\257A_T.csv,
2585.T,ok,1030.0,data\prices\2585_T.csv,
2586.T,ok,2762.0,data\prices\2586_T.csv,
2587.T,ok,3118.0,data\prices\2587_T.csv,
2588.T,ok,3193.0,data\prices\2588_T.csv,
258A.T,ok,352.0,data\prices\258A_T.csv,
2590.T,ok,6118.0,data\prices\2590_T.csv,
2593.T,ok,6276.0,data\prices\2593_T.csv,
25935.T,ok,4467.0,data\prices\25935_T.csv,
2594.T,ok,6276.0,data\prices\2594_T.csv,
2597.T,ok,6273.0,data\prices\2597_T.csv,
2602.T,ok,6276.0,data\prices\2602_T.csv,
2607.T,skipped_exists,,data\prices\2607_T.csv,
2612.T,ok,3945.0,data\prices\2612_T.csv,
2613.T,ok,6276.0,data\prices\2613_T.csv,
261A.T,ok,340.0,data\prices\261A_T.csv,
2620.T,ok,1321.0,data\prices\2620_T.csv,
2621.T,ok,1321.0,data\prices\2621_T.csv,
2622.T,ok,1321.0,data\prices\2622_T.csv,
2623.T,ok,1321.0,data\prices\2623_T.csv,
2624.T,ok,1304.0,data\prices\2624_T.csv,
2625.T,ok,1304.0,data\prices\2625_T.csv,
2626.T,ok,1253.0,data\prices\2626_T.csv,
2627.T,ok,1253.0,data\prices\2627_T.csv,
2628.T,ok,1214.0,data\prices\2628_T.csv,
2629.T,ok,1214.0,data\prices\2629_T.csv,
262A.T,ok,338.0,data\prices\262A_T.csv,
2630.T,ok,1233.0,data\prices\2630_T.csv,
2631.T,ok,1233.0,data\prices\2631_T.csv,
2632.T,ok,1233.0,data\prices\2632_T.csv,
2633.T,ok,1210.0,data\prices\2633_T.csv,
2634.T,ok,1210.0,data\prices\2634_T.csv,
2636.T,ok,1210.0,data\prices\2636_T.csv,
2637.T,ok,1210.0,data\prices\2637_T.csv,
2638.T,ok,1154.0,data\prices\2638_T.csv,
2639.T,ok,1154.0,data\prices\2639_T.csv,
263A.T,ok,337.0,data\prices\263A_T.csv,
2640.T,ok,1154.0,data\prices\2640_T.csv,
2641.T,ok,1154.0,data\prices\2641_T.csv,
2642.T,ok,1153.0,data\prices\2642_T.csv,
2643.T,ok,1135.0,data\prices\2643_T.csv,
2644.T,ok,1090.0,data\prices\2644_T.csv,
2645.T,ok,1090.0,data\prices\2645_T.csv,
2646.T,ok,1090.0,data\prices\2646_T.csv,
2647.T,ok,1067.0,data\prices\2647_T.csv,
2648.T,ok,1067.0,data\prices\2648_T.csv,
2649.T,ok,1016.0,data\prices\2649_T.csv,
264A.T,ok,336.0,data\prices\264A_T.csv,
2652.T,ok,5038.0,data\prices\2652_T.csv,
2653.T,ok,6381.0,data\prices\2653_T.csv,
2654.T,ok,6380.0,data\prices\2654_T.csv,
2656.T,ok,5960.0,data\prices\2656_T.csv,
2659.T,ok,5207.0,data\prices\2659_T.csv,
265A.T,ok,332.0,data\prices\265A_T.csv,
2664.T,ok,5774.0,data\prices\2664_T.csv,
2666.T,ok,6347.0,data\prices\2666_T.csv,
2667.T,ok,5960.0,data\prices\2667_T.csv,
2668.T,ok,6337.0,data\prices\2668_T.csv,
2669.T,ok,6329.0,data\prices\2669_T.csv,
266A.T,ok,332.0,data\prices\266A_T.csv,
2670.T,ok,5782.0,data\prices\2670_T.csv,
2673.T,ok,6324.0,data\prices\2673_T.csv,
2674.T,skipped_exists,,data\prices\2674_T.csv,
2676.T,skipped_exists,,data\prices\2676_T.csv,
2678.T,ok,5410.0,data\prices\2678_T.csv,
267A.T,ok,334.0,data\prices\267A_T.csv,
2681.T,ok,5485.0,data\prices\2681_T.csv,
2683.T,ok,5941.0,data\prices\2683_T.csv,
2685.T,ok,5768.0,data\prices\2685_T.csv,
2686.T,ok,2544.0,data\prices\2686_T.csv,
2687.T,ok,5819.0,data\prices\2687_T.csv,
2689.T,ok,6273.0,data\prices\2689_T.csv,
268A.T,ok,333.0,data\prices\268A_T.csv,
2692.T,ok,6225.0,data\prices\2692_T.csv,
2693.T,ok,6225.0,data\prices\2693_T.csv,
2694.T,ok,6192.0,data\prices\2694_T.csv,
2695.T,ok,5038.0,data\prices\2695_T.csv,
2698.T,skipped_exists,,data\prices\2698_T.csv,
269A.T,ok,331.0,data\prices\269A_T.csv,
2700.T,ok,6134.0,data\prices\2700_T.csv,
2702.T,ok,6128.0,data\prices\2702_T.csv,
2705.T,ok,6102.0,data\prices\2705_T.csv,
2708.T,ok,6094.0,data\prices\2708_T.csv,
271A.T,ok,328.0,data\prices\271A_T.csv,
2721.T,ok,6039.0,data\prices\2721_T.csv,
2722.T,ok,6035.0,data\prices\2722_T.csv,
2726.T,ok,5462.0,data\prices\2726_T.csv,
2730.T,ok,5953.0,data\prices\2730_T.csv,
2733.T,ok,3945.0,data\prices\2733_T.csv,
2734.T,ok,5930.0,data\prices\2734_T.csv,
2735.T,ok,5912.0,data\prices\2735_T.csv,
2736.T,ok,5903.0,data\prices\2736_T.csv,
2737.T,ok,5433.0,data\prices\2737_T.csv,
273A.T,ok,327.0,data\prices\273A_T.csv,
2742.T,ok,5840.0,data\prices\2742_T.csv,
2743.T,ok,5801.0,data\prices\2743_T.csv,
2747.T,ok,5817.0,data\prices\2747_T.csv,
2749.T,ok,3945.0,data\prices\2749_T.csv,
274A.T,ok,314.0,data\prices\274A_T.csv,
2750.T,ok,5790.0,data\prices\2750_T.csv,
2751.T,skipped_exists,,data\prices\2751_T.csv,
2752.T,skipped_exists,,data\prices\2752_T.csv,
2753.T,ok,5764.0,data\prices\2753_T.csv,
2760.T,ok,5707.0,data\prices\2760_T.csv,
2762.T,ok,5309.0,data\prices\2762_T.csv,
2763.T,ok,5704.0,data\prices\2763_T.csv,
2764.T,ok,5703.0,data\prices\2764_T.csv,
2767.T,ok,5699.0,data\prices\2767_T.csv,
2768.T,ok,6535.0,data\prices\2768_T.csv,
2769.T,ok,5683.0,data\prices\2769_T.csv,
276A.T,ok,310.0,data\prices\276A_T.csv,
2776.T,ok,5613.0,data\prices\2776_T.csv,
2778.T,ok,5582.0,data\prices\2778_T.csv,
277A.T,ok,309.0,data\prices\277A_T.csv,
2780.T,skipped_exists,,data\prices\2780_T.csv,
2782.T,ok,5568.0,data\prices\2782_T.csv,
2784.T,ok,5038.0,data\prices\2784_T.csv,
2788.T,ok,5516.0,data\prices\2788_T.csv,
2789.T,ok,5508.0,data\prices\2789_T.csv,
278A.T,ok,309.0,data\prices\278A_T.csv,
2790.T,ok,5506.0,data\prices\2790_T.csv,
2791.T,ok,4869.0,data\prices\2791_T.csv,
2792.T,ok,5149.0,data\prices\2792_T.csv,
2795.T,ok,5462.0,data\prices\2795_T.csv,
2796.T,ok,4679.0,data\prices\2796_T.csv,
2798.T,ok,5451.0,data\prices\2798_T.csv,
279A.T,ok,315.0,data\prices\279A_T.csv,
2801.T,ok,6535.0,data\prices\2801_T.csv,
2802.T,skipped_exists,,data\prices\2802_T.csv,
2804.T,ok,6276.0,data\prices\2804_T.csv,
2805.T,ok,6276.0,data\prices\2805_T.csv,
2806.T,ok,6270.0,data\prices\2806_T.csv,
2809.T,ok,6276.0,data\prices\2809_T.csv,
280A.T,ok,306.0,data\prices\280A_T.csv,
2810.T,ok,6276.0,data\prices\2810_T.csv,
2811.T,ok,6276.0,data\prices\2811_T.csv,
2813.T,ok,6534.0,data\prices\2813_T.csv,
2814.T,ok,6534.0,data\prices\2814_T.csv,
2815.T,ok,6276.0,data\prices\2815_T.csv,
2816.T,ok,6272.0,data\prices\2816_T.csv,
2818.T,ok,5940.0,data\prices\2818_T.csv,
2819.T,ok,5528.0,data\prices\2819_T.csv,
281A.T,ok,303.0,data\prices\281A_T.csv,
2820.T,skipped_exists,,data\prices\2820_T.csv,
282A.T,ok,314.0,data\prices\282A_T.csv,
2831.T,ok,6272.0,data\prices\2831_T.csv,
2836.T,ok,1041.0,data\prices\2836_T.csv,
2837.T,ok,1041.0,data\prices\2837_T.csv,
2838.T,ok,1038.0,data\prices\2838_T.csv,
2839.T,ok,1038.0,data\prices\2839_T.csv,
283A.T,ok,314.0,data\prices\283A_T.csv,
2840.T,ok,1004.0,data\prices\2840_T.csv,
2841.T,ok,1004.0,data\prices\2841_T.csv,
2842.T,ok,1004.0,data\prices\2842_T.csv,
2843.T,ok,995.0,data\prices\2843_T.csv,
2844.T,ok,995.0,data\prices\2844_T.csv,
2845.T,ok,974.0,data\prices\2845_T.csv,
2846.T,ok,974.0,data\prices\2846_T.csv,
2847.T,ok,971.0,data\prices\2847_T.csv,
2848.T,ok,971.0,data\prices\2848_T.csv,
2849.T,ok,971.0,data\prices\2849_T.csv,
284A.T,ok,311.0,data\prices\284A_T.csv,
2851.T,ok,920.0,data\prices\2851_T.csv,
2852.T,ok,930.0,data\prices\2852_T.csv,
2853.T,ok,930.0,data\prices\2853_T.csv,
2854.T,ok,909.0,data\prices\2854_T.csv,
2855.T,ok,909.0,data\prices\2855_T.csv,
2856.T,ok,886.0,data\prices\2856_T.csv,
2857.T,ok,886.0,data\prices\2857_T.csv,
2858.T,ok,885.0,data\prices\2858_T.csv,
2859.T,ok,861.0,data\prices\2859_T.csv,
285A.T,skipped_exists,,data\prices\285A_T.csv,
2860.T,ok,861.0,data\prices\2860_T.csv,
2861.T,ok,874.0,data\prices\2861_T.csv,
2862.T,ok,874.0,data\prices\2862_T.csv,
2864.T,ok,843.0,data\prices\2864_T.csv,
2865.T,ok,843.0,data\prices\2865_T.csv,
2866.T,ok,843.0,data\prices\2866_T.csv,
2867.T,ok,818.0,data\prices\2867_T.csv,
2868.T,ok,818.0,data\prices\2868_T.csv,
2869.T,ok,812.0,data\prices\2869_T.csv,
286A.T,ok,300.0,data\prices\286A_T.csv,
2870.T,ok,812.0,data\prices\2870_T.csv,
2871.T,ok,6535.0,data\prices\2871_T.csv,
2872.T,ok,6258.0,data\prices\2872_T.csv,
2874.T,skipped_exists,,data\prices\2874_T.csv,
2875.T,ok,6276.0,data\prices\2875_T.csv,
2876.T,ok,6534.0,data\prices\2876_T.csv,
2877.T,ok,6530.0,data\prices\2877_T.csv,
287A.T,ok,297.0,data\prices\287A_T.csv,
2882.T,ok,3619.0,data\prices\2882_T.csv,
2883.T,ok,2761.0,data\prices\2883_T.csv,
2884.T,ok,2467.0,data\prices\2884_T.csv,
288A.T,ok,299.0,data\prices\288A_T.csv,
2892.T,ok,6270.0,data\prices\2892_T.csv,
2894.T,ok,6276.0,data\prices\2894_T.csv,
2897.T,ok,6276.0,data\prices\2897_T.csv,
2901.T,ok,6535.0,data\prices\2901_T.csv,
2903.T,ok,6470.0,data\prices\2903_T.csv,
2904.T,ok,6534.0,data\prices\2904_T.csv,
2907.T,ok,6269.0,data\prices\2907_T.csv,
2908.T,ok,6276.0,data\prices\2908_T.csv,
290A.T,ok,295.0,data\prices\290A_T.csv,
2910.T,ok,6273.0,data\prices\2910_T.csv,
2911.T,ok,6470.0,data\prices\2911_T.csv,
2914.T,skipped_exists,,data\prices\2914_T.csv,
2915.T,ok,3945.0,data\prices\2915_T.csv,
2916.T,ok,6534.0,data\prices\2916_T.csv,
2917.T,ok,6535.0,data\prices\2917_T.csv,
2918.T,ok,6273.0,data\prices\2918_T.csv,
291A.T,ok,297.0,data\prices\291A_T.csv,
2922.T,ok,6091.0,data\prices\2922_T.csv,
2923.T,ok,6204.0,data\prices\2923_T.csv,
2924.T,ok,3945.0,data\prices\2924_T.csv,
2926.T,ok,5517.0,data\prices\2926_T.csv,
2927.T,ok,5188.0,data\prices\2927_T.csv,
2928.T,error,,,No price data from stooq: 2928.T
2929.T,ok,4856.0,data\prices\2929_T.csv,
292A.T,ok,294.0,data\prices\292A_T.csv,
2930.T,ok,2779.0,data\prices\2930_T.csv,
2931.T,ok,3247.0,data\prices\2931_T.csv,
2932.T,ok,1333.0,data\prices\2932_T.csv,
2933.T,skipped_exists,,data\prices\2933_T.csv,
2934.T,ok,1108.0,data\prices\2934_T.csv,
2935.T,ok,860.0,data\prices\2935_T.csv,
2936.T,ok,811.0,data\prices\2936_T.csv,
2937.T,ok,786.0,data\prices\2937_T.csv,
2938.T,ok,597.0,data\prices\2938_T.csv,
293A.T,ok,294.0,data\prices\293A_T.csv,
294A.T,ok,232.0,data\prices\294A_T.csv,
295A.T,ok,291.0,data\prices\295A_T.csv,
2961.T,ok,1058.0,data\prices\2961_T.csv,
2962.T,ok,640.0,data\prices\2962_T.csv,
296A.T,ok,293.0,data\prices\296A_T.csv,
2970.T,skipped_exists,,data\prices\2970_T.csv,
2971.T,ok,1724.0,data\prices\2971_T.csv,
2972.T,ok,1705.0,data\prices\2972_T.csv,
2975.T,ok,1653.0,data\prices\2975_T.csv,
2978.T,ok,1612.0,data\prices\2978_T.csv,
2979.T,ok,1524.0,data\prices\2979_T.csv,
297A.T,ok,291.0,data\prices\297A_T.csv,
2980.T,skipped_exists,,data\prices\2980_T.csv,
2981.T,skipped_exists,,data\prices\2981_T.csv,
2982.T,skipped_exists,,data\prices\2982_T.csv,
2983.T,skipped_exists,,data\prices\2983_T.csv,
2984.T,ok,911.0,data\prices\2984_T.csv,
2985.T,ok,1414.0,data\prices\2985_T.csv,
2986.T,skipped_exists,,data\prices\2986_T.csv,
2989.T,ok,1153.0,data\prices\2989_T.csv,
298A.T,ok,290.0,data\prices\298A_T.csv,
2990.T,ok,1148.0,data\prices\2990_T.csv,
2991.T,ok,1132.0,data\prices\2991_T.csv,
2992.T,ok,1128.0,data\prices\2992_T.csv,
2993.T,ok,1027.0,data\prices\2993_T.csv,
2994.T,ok,1010.0,data\prices\2994_T.csv,
2995.T,ok,1006.0,data\prices\2995_T.csv,
2997.T,ok,945.0,data\prices\2997_T.csv,
2998.T,ok,944.0,data\prices\2998_T.csv,
2999.T,ok,908.0,data\prices\2999_T.csv,
299A.T,ok,295.0,data\prices\299A_T.csv,
3001.T,ok,6276.0,data\prices\3001_T.csv,
3002.T,ok,6276.0,data\prices\3002_T.csv,
3003.T,ok,6272.0,data\prices\3003_T.csv,
3004.T,ok,6276.0,data\prices\3004_T.csv,
300A.T,ok,291.0,data\prices\300A_T.csv,
3010.T,ok,6273.0,data\prices\3010_T.csv,
3011.T,ok,6276.0,data\prices\3011_T.csv,
301A.T,ok,290.0,data\prices\301A_T.csv,
3020.T,ok,4937.0,data\prices\3020_T.csv,
3021.T,ok,4936.0,data\prices\3021_T.csv,
3023.T,ok,4930.0,data\prices\3023_T.csv,
3024.T,ok,4927.0,data\prices\3024_T.csv,
3028.T,ok,4912.0,data\prices\3028_T.csv,
302A.T,ok,289.0,data\prices\302A_T.csv,
3030.T,ok,4906.0,data\prices\3030_T.csv,
3031.T,ok,4903.0,data\prices\3031_T.csv,
3034.T,skipped_exists,,data\prices\3034_T.csv,
3035.T,ok,4895.0,data\prices\3035_T.csv,
3036.T,skipped_exists,,data\prices\3036_T.csv,
3038.T,ok,4858.0,data\prices\3038_T.csv,
303A.T,ok,290.0,data\prices\303A_T.csv,
3040.T,ok,4667.0,data\prices\3040_T.csv,
3041.T,ok,4851.0,data\prices\3041_T.csv,
3042.T,ok,4846.0,data\prices\3042_T.csv,
3045.T,ok,4823.0,data\prices\3045_T.csv,
3046.T,ok,4298.0,data\prices\3046_T.csv,
3048.T,ok,6235.0,data\prices\3048_T.csv,
304A.T,ok,290.0,data\prices\304A_T.csv,
3050.T,ok,6267.0,data\prices\3050_T.csv,
3053.T,ok,4783.0,data\prices\3053_T.csv,
3054.T,ok,4778.0,data\prices\3054_T.csv,
3058.T,ok,4754.0,data\prices\3058_T.csv,
3059.T,ok,4745.0,data\prices\3059_T.csv,
305A.T,ok,297.0,data\prices\305A_T.csv,
3063.T,ok,4733.0,data\prices\3063_T.csv,
3064.T,skipped_exists,,data\prices\3064_T.csv,
3065.T,ok,4723.0,data\prices\3065_T.csv,
3067.T,ok,4718.0,data\prices\3067_T.csv,
3068.T,ok,4717.0,data\prices\3068_T.csv,
3069.T,ok,5960.0,data\prices\3069_T.csv,
3070.T,ok,4688.0,data\prices\3070_T.csv,
3071.T,ok,4680.0,data\prices\3071_T.csv,
3075.T,ok,4669.0,data\prices\3075_T.csv,
3076.T,ok,6276.0,data\prices\3076_T.csv,
3077.T,ok,4639.0,data\prices\3077_T.csv,
3079.T,ok,4635.0,data\prices\3079_T.csv,
307A.T,ok,297.0,data\prices\307A_T.csv,
3080.T,ok,4634.0,data\prices\3080_T.csv,
3082.T,ok,4298.0,data\prices\3082_T.csv,
3083.T,ok,4565.0,data\prices\3083_T.csv,
3086.T,ok,6535.0,data\prices\3086_T.csv,
3087.T,ok,6273.0,data\prices\3087_T.csv,
3088.T,ok,6273.0,data\prices\3088_T.csv,
