ticker,company_name,sector,score,fail_total,failed
4112.T,保土谷化学工業,化学,0.1910356864551458,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3914.T,ＪＩＧ－ＳＡＷ,情報・通信業,0.1915773839137877,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6730.T,アクセル,電気機器,0.192406883389998,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7075.T,ＱＬＳホールディングス,サービス業,0.1925810252861278,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8708.T,アイザワ証券グループ,証券、商品先物取引業,0.1926552362755368,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8104.T,クワザワホールディングス,卸売業,0.1935539939381268,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6999.T,ＫＯＡ,電気機器,0.1943211194005654,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4937.T,Ｗａｑｏｏ,化学,0.1947828508915604,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7578.T,ニチリョク,小売業,0.1956052230270682,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7256.T,河西工業,輸送用機器,0.1969920721611103,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4052.T,フィーチャ,情報・通信業,0.1981201764673657,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2445.T,タカミヤ,サービス業,0.1985961961801926,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4425.T,Ｋｕｄａｎ,情報・通信業,0.1986364055618971,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4936.T,アクシージア,化学,0.1995926934416167,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7807.T,幸和製作所,その他製品,0.2003255238176161,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2764.T,ひらまつ,小売業,0.2017227509187282,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6218.T,エンシュウ,機械,0.2024894096102267,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4429.T,リックソフト,情報・通信業,0.2028886944165251,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9760.T,進学会ホールディングス,サービス業,0.2029320342380677,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6094.T,フリークアウト・ホールディングス,サービス業,0.2037945738297465,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9339.T,コーチ・エィ,サービス業,0.2041639880909124,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7238.T,曙ブレーキ工業,輸送用機器,0.2057232825344935,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7879.T,ノダ,その他製品,0.2063098626743124,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7826.T,フルヤ金属,その他製品,0.2068490725512973,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6620.T,宮越ホールディングス,不動産業,0.2080503900192634,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6444.T,サンデン,機械,0.2086443714132705,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6358.T,酒井重工業,機械,0.2087501020187983,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4025.T,多木化学,化学,0.2091800567504022,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7733.T,オリンパス,精密機器,0.2093494079555656,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4388.T,エーアイ,情報・通信業,0.2106626554179528,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5471.T,大同特殊鋼,鉄鋼,0.2111617369692647,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4125.T,三和油化工業,化学,0.2112448920724965,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3315.T,日本コークス工業,石油・石炭製品,0.2138430467341127,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4920.T,日本色材工業研究所,化学,0.2144266711238167,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7213.T,レシップホールディングス,輸送用機器,0.2151665114490247,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6552.T,ＧａｍｅＷｉｔｈ,サービス業,0.2162291560222395,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6326.T,クボタ,機械,0.2170673620342492,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2760.T,東京エレクトロン デバイス,卸売業,0.217225904836865,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9504.T,中国電力,電気・ガス業,0.2176172405620034,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2778.T,パレモ・ホールディングス,小売業,0.2176735367709289,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4242.T,タカギセイコー,化学,0.2187508063677618,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4911.T,資生堂,化学,0.2190274282430518,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7726.T,黒田精工,機械,0.2192368658483548,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7433.T,伯東,卸売業,0.2199804068006569,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6619.T,ダブル・スコープ,電気機器,0.2205121790879911,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4169.T,ＥＮＥＣＨＡＮＧＥ,情報・通信業,0.2212884219564578,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6363.T,酉島製作所,機械,0.2217008266597201,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6981.T,村田製作所,電気機器,0.2218567477189715,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8113.T,ユニ・チャーム,化学,0.2225170329467613,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9565.T,ＧＬＯＥ,サービス業,0.2230374909301095,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6273.T,ＳＭＣ,機械,0.223787628166356,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4422.T,ＶＡＬＵＥＮＥＸ,情報・通信業,0.2239504194230376,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
304A.T,フォルシア,情報・通信業,0.2242891917092536,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
4548.T,生化学工業,医薬品,0.2243386414785514,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2342.T,トランスジェニックグループ,サービス業,0.2246316087218526,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2351.T,ＡＳＪ,情報・通信業,0.2248761659490878,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6479.T,ミネベアミツミ,電気機器,0.2260983092270832,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3788.T,ＧＭＯグローバルサイン・ホールディングス,情報・通信業,0.2267242798031848,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6555.T,ＭＳ＆Ｃｏｎｓｕｌｔｉｎｇ,サービス業,0.2280623891069637,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2780.T,コメ兵ホールディングス,小売業,0.2280971761196633,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
246A.T,アスア,サービス業,0.2281832129045674,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6918.T,アバールデータ,電気機器,0.2286885329752707,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
142A.T,ジンジブ,サービス業,0.2286898857724864,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7810.T,クロスフォー,その他製品,0.2287156699756161,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
2790.T,ナフコ,小売業,0.2302523106559054,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4813.T,ＡＣＣＥＳＳ,情報・通信業,0.2306592538596646,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
138A.T,光フードサービス,小売業,0.2317929119015969,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4565.T,ネクセラファーマ,医薬品,0.2325136453636509,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4228.T,積水化成品工業,化学,0.2326238759764457,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6584.T,三櫻工業,輸送用機器,0.2326474465114043,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4286.T,ＣＬホールディングス,サービス業,0.2339748005183114,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6276.T,シリウスビジョン,電気機器,0.2342922075526333,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9010.T,富士急行,陸運業,0.2343362517231394,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9344.T,アクシスコンサルティング,サービス業,0.2350410534824466,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4527.T,ロート製薬,医薬品,0.2356317255543394,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
8202.T,ラオックスホールディングス,小売業,0.2361738730137079,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9509.T,北海道電力,電気・ガス業,0.2365570640051965,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4679.T,田谷,サービス業,0.2367169568099923,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6961.T,エンプラス,電気機器,0.2389472246973815,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4376.T,くふうカンパニーホールディングス,情報・通信業,0.2401215868423141,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5283.T,高見澤,卸売業,0.2406958492603777,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9204.T,スカイマーク,空運業,0.2417467714544135,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7247.T,ミクニ,輸送用機器,0.2422402545494794,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2801.T,キッコーマン,食料品,0.2423355876226881,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2984.T,ヤマイチエステート,不動産業,0.2433533634899038,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4881.T,ファンペップ,医薬品,0.2433945539290933,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
3597.T,自重堂,繊維製品,0.2443220110169122,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9505.T,北陸電力,電気・ガス業,0.2465908727554467,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4100.T,戸田工業,化学,0.2473246226981484,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6222.T,島精機製作所,機械,0.2477682451536878,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3634.T,ソケッツ,情報・通信業,0.2479386752425811,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
7138.T,ＴＯＲＩＣＯ,小売業,0.2486563900662199,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4568.T,第一三共,医薬品,0.2492268819813001,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
2438.T,アスカネット,サービス業,0.2493712148230799,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4438.T,Ｗｅｌｂｙ,情報・通信業,0.249618617396525,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
6904.T,原田工業,電気機器,0.2499976130396236,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7071.T,アンビスホールディングス,サービス業,0.2507233188699559,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
5192.T,三ツ星ベルト,ゴム製品,0.2518959984034757,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4596.T,窪田製薬ホールディングス,医薬品,0.2524360076606335,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9213.T,セイファート,サービス業,0.2529502802302662,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9503.T,関西電力,電気・ガス業,0.2546520068914397,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6186.T,一蔵,サービス業,0.2573395425980191,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6728.T,アルバック,電気機器,0.2586560965874852,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
9902.T,日伝,卸売業,0.2588217080350565,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
6625.T,ＪＡＬＣＯホールディングス,不動産業,0.2601978927108826,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
3653.T,モルフォ,情報・通信業,0.2603014669464684,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
7730.T,マニー,精密機器,0.2609079169941516,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
4082.T,第一稀元素化学工業,化学,0.2625909308921866,4,positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18 / persistence_20d_pct>=65
168A.T,イタミアート,その他製品,0.2627525999420869,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
168A.T,イタミアート,その他製品,0.2627525999420869,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
9130.T,共栄タンカー,海運業,0.2632187517818352,4,trend_r2>=0.75 / positive_month_ratio_pct>=60 / annual_return_pct>=30 / quarter_return_pct>=18
