step,cum_log_rl,cum_log_bnh,action
2205,9.29089830792929,0.89012694,0
2206,9.283197460001809,0.8824261,0
2207,9.283197460001809,0.8824261,0
2208,9.28219746000181,0.86174965,2
2209,9.28219746000181,0.8448955,2
2210,9.28219746000181,0.83826345,2
2211,9.28219746000181,0.8344539,0
2212,9.286432042351468,0.8396885,1
2213,9.289275418833373,0.84253186,1
2214,9.277852151409267,0.83110857,1
2215,9.286906381004034,0.8401628,1
2216,9.27449571793574,0.8277522,1
2217,9.277373394562407,0.8306298,1
2218,9.28405604567985,0.83731246,1
2219,9.288802100910349,0.84205854,1
2220,9.286432042351468,0.8396885,1
2221,9.285957274009949,0.8392137,1
2222,9.291166759078866,0.84442323,1
2223,9.290166759078867,0.8229376,2
2224,9.297337799643643,0.8311086,1
2225,9.296337799643643,0.83254373,2
2226,9.296337799643643,0.83254373,2
2227,9.307217303370603,0.84442323,1
2228,9.306217303370603,0.8401629,2
2229,9.306217303370603,0.8401629,2
2230,9.307586341199944,0.8425319,1
2231,9.327732346055576,0.86267793,1
2232,9.330973763985106,0.86591935,1
2233,9.337425545824239,0.87237114,1
2234,9.341093463625306,0.876039,1
2235,9.350205168861443,0.88515073,1
2236,9.359683885041171,0.8946294,1
2237,9.369073598447734,0.9040191,1
2238,9.369073598447734,0.9040191,1
2239,9.367737747647347,0.90268326,1
2240,9.371740341105046,0.9066858,1
2241,9.37218404390152,0.9071295,0
2242,9.374399991158874,0.90934545,1
2243,9.373399991158875,0.9053533,2
2244,9.373399991158875,0.9057976,2
2245,9.373399991158875,0.90490884,0
2246,9.373399991158875,0.8986644,2
2247,9.373399991158875,0.90668577,0
2248,9.373399991158875,0.90179145,2
2249,9.373399991158875,0.8810607,2
2250,9.373399991158875,0.88469696,2
2251,9.373399991158875,0.88288057,2
2252,9.373399991158875,0.8937306,0
2253,9.373399991158875,0.886963,2
2254,9.373399991158875,0.891029,2
2255,9.373399991158875,0.90179145,0
2256,9.39095990337852,0.9203514,1
2257,9.402711989138755,0.93210346,1
2258,9.402711989138755,0.93210346,0
2259,9.405305068487781,0.93469656,0
2260,9.404305068487782,0.9364212,2
2261,9.404305068487782,0.9411495,2
2262,9.404305068487782,0.94585526,0
2263,9.404305068487782,0.9471349,0
2264,9.404305068487782,0.95011437,0
2265,9.404305068487782,0.955201,0
2266,9.404305068487782,0.94926393,0
2267,9.404305068487782,0.9530847,0
2268,9.404305068487782,0.9496892,2
2269,9.421422168488164,0.96780634,1
2270,9.422674029126313,0.9690582,0
2271,9.421674029126313,0.9698919,2
2272,9.421674029126313,0.97238886,2
2273,9.421674029126313,0.97030854,2
2274,9.421674029126313,0.9794296,0
2275,9.421674029126313,0.9707249,2
2276,9.421674029126313,0.96278346,2
2277,9.421674029126313,0.9694751,0
2278,9.421674029126313,0.97321963,0
2279,9.421674029126313,0.9690582,2
2280,9.421674029126313,0.96278346,2
2281,9.421674029126313,0.9577348,2
2282,9.421674029126313,0.9615236,0
2283,9.421674029126313,0.9694751,0
2284,9.421674029126313,0.97238886,2
2285,9.421674029126313,0.97570837,2
2286,9.421674029126313,0.97363496,2
2287,9.421674029126313,0.9690583,2
2288,9.421674029126313,0.9794296,0
2289,9.421674029126313,0.9719731,2
2290,9.421674029126313,0.96110344,2
2291,9.421674029126313,0.96947515,0
2292,9.421674029126313,0.9719731,0
2293,9.421674029126313,0.9744648,0
2294,9.421674029126313,0.9744648,0
2295,9.421674029126313,0.9719731,0
2296,9.421674029126313,0.9744648,0
2297,9.446468715875891,1.0002595,1
2298,9.443635258677897,0.99742603,0
2299,9.448084125149546,1.0018749,0
2300,9.442012465878872,0.99580324,0
2301,9.43916651149608,0.9929573,0
2302,9.437944232573283,0.99173504,0
2303,9.437128578457997,0.9909194,0
2304,9.437536444747604,0.9913273,0
2305,9.436720369907345,0.99051124,0
2306,9.440793750399973,0.9945846,0
2307,9.439980418130073,0.9937713,0
2308,9.43304021022028,0.9868311,0
2309,9.432040210220281,0.9661351,2
2310,9.447219781148497,0.98231465,1
2311,9.446219781148498,0.9669711,2
2312,9.46630806652016,0.9880594,1
2313,9.472019990339195,0.9937713,0
2314,9.478104049704289,0.9998554,0
2315,9.474052038408136,0.9958034,0
2316,9.475674831207161,0.9974262,0
2317,9.480527207619762,1.0022786,0
2318,9.48133365281743,1.003085,0
2319,9.471613119662525,0.9933645,0
2320,9.479316449099006,1.0010679,0
2321,9.478316449099006,0.9909196,2
2322,9.47894709259809,0.99255025,1
2323,9.477947092598091,0.9744651,2
2324,9.477947092598091,0.9673891,2
2325,9.477947092598091,0.97405016,2
2326,9.477947092598091,0.9552014,2
2327,9.487880942558657,0.96613526,1
2328,9.486880942558658,0.95646924,2
2329,9.486880942558658,0.96026284,2
2330,9.497591562112582,0.9719735,1
2331,9.521015718122733,0.9953976,1
2332,9.520015718122734,0.9925503,2
2333,9.520015718122734,0.9864215,2
2334,9.520015718122734,0.99458486,2
2335,9.520015718122734,0.9925503,2
2336,9.520015718122734,0.98601156,2
2337,9.520015718122734,0.9802551,2
2338,9.520015718122734,0.96571696,2
2339,9.528178646100475,0.97487986,1
2340,9.531902970384596,0.9786042,1
2341,9.52734903210008,0.9740503,1
2342,9.52634903210008,0.9415786,2
2343,9.52634903210008,0.93253654,2
2344,9.52634903210008,0.91155684,2
2345,9.52634903210008,0.8732898,2
2346,9.536756627227902,0.88469744,1
2347,9.535756627227903,0.8732898,2
2348,9.535756627227903,0.8728306,2
2349,9.544806979890705,0.882881,1
2350,9.543806979890705,0.85335857,2
2351,9.543806979890705,0.800487,2
2352,9.543806979890705,0.8107988,2
2353,9.543806979890705,0.78906965,2
2354,9.543806979890705,0.74361885,2
2355,9.543806979890705,0.68332064,2
2356,9.543806979890705,0.6563224,2
2357,9.543806979890705,0.6551816,2
2358,9.566496741648557,0.67887133,1
2359,9.565496741648557,0.62974656,2
2360,9.565496741648557,0.64715856,2
2361,9.63341281658018,0.71607465,1
2362,9.710393854435328,0.79305565,1
2363,9.709393854435328,0.7498688,2
2364,9.727422579537873,0.76889753,1
2365,9.734529150530491,0.7760041,1
2366,9.73098201385865,0.77245694,1
2367,9.72998201385865,0.7230323,2
2368,9.72998201385865,0.71176904,2
2369,9.72998201385865,0.71230835,2
2370,9.771204528607225,0.75453085,1
2371,9.790652382395958,0.7739787,1
2372,9.81072335617969,0.7940497,1
2373,9.80972335617969,0.7920606,2
2374,9.816656013555622,0.7999933,1
2375,9.815656013555623,0.7765097,2
2376,9.84551965997348,0.80737334,1
2377,9.84451965997348,0.80393606,2
2378,9.84451965997348,0.7920606,2
2379,9.871980836875537,0.8205218,1
2380,9.870980836875537,0.81079876,2
2381,9.870980836875537,0.79106456,2
2382,9.870980836875537,0.7830605,2
2383,9.8834507862402,0.7965304,1
2384,9.8824507862402,0.7890696,2
2385,9.90708047615717,0.8146993,1
2386,9.90608047615717,0.81518584,2
2387,9.926255508638722,0.8363609,1
2388,9.925255508638722,0.8088428,2
2389,9.924744913878655,0.8093322,1
2390,9.950820645841574,0.8354079,1
2391,9.961252445879197,0.84583974,1
2392,9.960252445879197,0.8463113,2
2393,9.960252445879197,0.8396888,2
2394,9.960252445879197,0.821972,2
2395,9.960252445879197,0.8277524,0
2396,9.960252445879197,0.8334995,0
2397,9.960252445879197,0.8496059,0
2398,9.960252445879197,0.8561634,0
2399,9.960252445879197,0.8547617,2
2400,9.960252445879197,0.8458397,2
2401,9.960252445879197,0.8626781,0
2402,9.984894866975761,0.8883205,1
2403,9.992102047349132,0.89552766,0
2404,10.015173079366601,0.9185987,1
2405,10.014173079366602,0.9164036,2
2406,10.014173079366602,0.92428446,0
2407,10.014173079366602,0.9381434,0
2408,10.028114677655317,0.95308495,1
2409,10.028114677655317,0.95308495,0
2410,10.035292416128136,0.96026266,1
2411,10.047834283920743,0.97280455,1
2412,10.046834283920743,0.97114134,2
2413,10.046834283920743,0.97072506,2
2414,10.046834283920743,0.9441468,2
2415,10.046834283920743,0.934265,2
2416,10.046834283920743,0.90446436,2
2417,10.089783120545366,0.9484132,1
2418,10.088783120545367,0.9432915,2
2419,10.088783120545367,0.9381433,2
2420,10.088783120545367,0.9437193,2
2421,10.088783120545367,0.9424353,2
2422,10.088783120545367,0.9462822,2
2423,10.088783120545367,0.9471351,2
2424,10.088783120545367,0.9351281,2
2425,10.088783120545367,0.9450015,2
2426,10.088783120545367,0.9242844,2
2427,10.099058084162692,0.9355594,1
2428,10.098058084162693,0.9282017,2
2429,10.098058084162693,0.92993784,2
2430,10.104403010404479,0.93728274,1
2431,10.121475691742074,0.9543554,1
2432,10.120475691742074,0.9334011,2
2433,10.120475691742074,0.94428617,0
2434,10.120475691742074,0.9486245,2
2435,10.120475691742074,0.9381805,2
2436,10.138540526083482,0.95724535,1
2437,10.137540526083482,0.95035464,2
2438,10.151126837848498,0.96494097,1
2439,10.144289148996396,0.9581033,0
2440,10.143289148996397,0.9542364,2
2441,10.143289148996397,0.9550971,2
2442,10.143289148996397,0.9628092,0
2443,10.143289148996397,0.95724535,2
2444,10.143289148996397,0.9555271,2
2445,10.143289148996397,0.9542364,2
2446,10.143289148996397,0.9421099,2
2447,10.143289148996397,0.9394921,2
2448,10.143289148996397,0.91203237,2
2449,10.161413625235483,0.9311568,1
2450,10.179314136857911,0.94905734,1
2451,10.178314136857912,0.9460239,2
2452,10.178314136857912,0.941674,2
2453,10.178314136857912,0.93818057,2
2454,10.195520215417073,0.9563866,1
2455,10.199806458531693,0.96067286,0
2456,10.217611105396227,0.9784775,1
2457,10.218451106553712,0.9793175,0
2458,10.217451106553712,0.97215503,2
2459,10.217451106553712,0.97003865,2
2460,10.217451106553712,0.97342265,2
2461,10.217451106553712,0.96280915,2
2462,10.217451106553712,0.96621776,2
2463,10.217451106553712,0.967068,2
2464,10.229120197666624,0.9797371,1
2465,10.228120197666625,0.9793174,2
2466,10.228120197666625,0.97637445,2
2467,10.228120197666625,0.9636624,0
2468,10.228120197666625,0.974267,0
2469,10.228120197666625,0.974267,0
2470,10.228120197666625,0.9784775,0
2471,10.228120197666625,0.988095,0
2472,10.228120197666625,0.9767954,0
2473,10.228120197666625,0.97257775,0
2474,10.228120197666625,0.9793175,0
2475,10.228120197666625,0.9696148,0
2476,10.228120197666625,0.977637,0
2477,10.228120197666625,0.9847603,0
2478,10.2341932200918,0.9918333,1
2479,10.22878889768366,0.98642904,0
2480,10.230038576000187,0.9876787,0
2481,10.224611781243983,0.9822519,0
2482,10.226284757545034,0.98392487,0
2483,10.225866864345551,0.983507,0
2484,10.214092144652785,0.97173226,0
2485,10.21915528634894,0.9767954,0
2486,10.231702593065382,0.9893427,1
2487,10.239155939690352,0.996796,1
2488,10.224193098865033,0.98183316,0
2489,10.217048735733659,0.97468877,0
2490,10.22878889683965,0.9864289,1
2491,10.23419321924779,0.9918332,0
2492,10.233363670148936,0.99100363,0
2493,10.243273041063038,1.000913,1
2494,10.24162818173976,0.9992682,0
2495,10.240804780010183,0.9984448,0
2496,10.241216565625326,0.9988566,0
2497,10.243273041121245,1.000913,0
2498,10.238330586257906,0.99597055,0
2499,10.234607648247437,0.9922476,0
2500,10.245325035558597,1.002965,0
2501,10.239980699637488,0.99762064,0
2502,10.243683724807159,1.0013237,0
2503,10.236677745965824,0.9943177,0
2504,10.239155939923183,0.9967959,0
2505,10.237091146552519,0.9947311,0
2506,10.237091146552519,0.9947311,0
2507,10.23609114655252,0.9926621,2
2508,10.23609114655252,0.9880949,2
2509,10.23609114655252,0.97342265,2
2510,10.23609114655252,0.9864289,2
2511,10.254084341698842,1.0054221,1
2512,10.271116402471023,1.0224541,1
2513,10.279126057872134,1.0304638,1
2514,10.30043708207603,1.0517749,1
2515,10.302387417415673,1.0537252,1
2516,10.32053827972203,1.071876,1
2517,10.327023115596319,1.0783609,1
2518,10.32092075434565,1.0722586,1
2519,10.341368224593396,1.0927061,1
2520,10.340368224593396,1.0960739,2
2521,10.340368224593396,1.0866911,2
2522,10.340368224593396,1.0810189,2
2523,10.340368224593396,1.0783609,2
2524,10.363782465907331,1.1027751,1
2525,10.362782465907332,1.1068485,2
2526,10.362782465907332,1.1175084,2
2527,10.362782465907332,1.1204292,2
2528,10.362782465907332,1.1131111,2
2529,10.375641248966154,1.1269699,1
2530,10.374641248966155,1.1251574,2
2531,10.374641248966155,1.1269699,2
2532,10.374641248966155,1.1255202,2
2533,10.374641248966155,1.1171428,2
2534,10.374641248966155,1.1145791,2
2535,10.374641248966155,1.1269699,2
2536,10.374641248966155,1.1247944,2
2537,10.374641248966155,1.1207937,2
2538,10.374641248966155,1.1240681,2
2539,10.374641248966155,1.1222503,2
2540,10.374641248966155,1.1251574,2
2541,10.374641248966155,1.127332,2
2542,10.374641248966155,1.1255201,2
2543,10.374641248966155,1.1226141,2
2544,10.374641248966155,1.111641,2
2545,10.374641248966155,1.1156785,2
2546,10.374641248966155,1.1207936,2
2547,10.374641248966155,1.1211579,2
2548,10.374641248966155,1.1269698,2
2549,10.402204347948132,1.155533,1
2550,10.401204347948132,1.153066,2
2551,10.401204347948132,1.1459838,2
2552,10.401204347948132,1.1406392,2
2553,10.401204347948132,1.137777,2
2554,10.414434250945746,1.1520069,1
2555,10.438170230517684,1.1757429,1
2556,10.439893441194258,1.177466,1
2557,10.449830127799473,1.1874027,1
2558,10.458655683243236,1.1962283,1
2559,10.457655683243237,1.1884251,2
2560,10.457655683243237,1.1805604,2
2561,10.469955106513165,1.1938598,1
2562,10.468955106513166,1.1904665,2
2563,10.475067760904842,1.1975791,1
2564,10.474067760904843,1.1935209,2
2565,10.474067760904843,1.1992651,2
2566,10.474067760904843,1.1908063,2
2567,10.474067760904843,1.1945369,2
2568,10.474067760904843,1.1781543,2
2569,10.474067760904843,1.1614989,2
2570,10.485585282062704,1.1740165,1
2571,10.495898197842354,1.1843294,1
2572,10.507458979701216,1.1958902,1
2573,10.506458979701216,1.1839874,2
2574,10.520399794747647,1.1989282,1
2575,10.539759605025466,1.2182881,1
2576,10.544705995192345,1.2232344,1
2577,10.547990140571784,1.2265185,1
2578,10.546990140571785,1.2248778,2
2579,10.565502888917518,1.2443906,1
2580,10.575118416383457,1.2540061,1
2581,10.574118416383458,1.2508112,2
2582,10.574118416383458,1.24921,2
2583,10.574118416383458,1.2411649,2
2584,10.574118416383458,1.2443906,2
2585,10.574118416383458,1.2297919,2
2586,10.574118416383458,1.2476062,2
2587,10.574118416383458,1.2066504,2
2588,10.596259876876665,1.2297919,1
2589,10.595259876876666,1.2199396,2
2590,10.595259876876666,1.224878,2
2591,10.595259876876666,1.2046416,2
2592,10.595259876876666,1.2019572,2
2593,10.595259876876666,1.1962284,2
2594,10.604681970670416,1.2066505,1
2595,10.603681970670417,1.2083212,2
2596,10.603681970670417,1.2133172,2
2597,10.620789569317893,1.2314248,1
2598,10.619789569317893,1.2330548,2
2599,10.625283099554078,1.2395483,1
2600,10.623663700145269,1.2379289,1
2601,10.633341195952678,1.2476064,0
2602,10.632341195952678,1.2330548,2
2603,10.632341195952678,1.2116548,2
2604,10.632341195952678,1.2059814,2
2605,10.632341195952678,1.1863797,2
2606,10.632341195952678,1.197242,2
2607,10.645754000459398,1.2116548,1
2608,10.652387525242354,1.2182883,1
2609,10.662256097708429,1.2281569,1
2610,10.66125609770843,1.21994,2
2611,10.666835069805916,1.2265189,1
2612,10.68148142114335,1.2411652,1
2613,10.689526483566102,1.2492102,1
2614,10.688526483566102,1.2363068,2
2615,10.688526483566102,1.237929,2
2616,10.688526483566102,1.237929,2
2617,10.688526483566102,1.237929,2
2618,10.688526483566102,1.2330549,0
2619,10.688526483566102,1.237929,2
2620,10.688526483566102,1.2346822,2
2621,10.688526483566102,1.2346822,2
2622,10.688526483566102,1.237929,2
2623,10.688526483566102,1.2346822,2
2624,10.688526483566102,1.2166342,2
2625,10.688526483566102,1.1955526,2
2626,10.708608098805485,1.2166342,1
2627,10.707608098805485,1.2133173,2
2628,10.711579147600172,1.2182883,1
2629,10.706608098805486,1.2133173,0
2630,10.708267885716236,1.214977,1
2631,10.707267885716236,1.2073193,2
2632,10.723826749102749,1.2248781,1
2633,10.723826749102749,1.2248781,0
2634,10.728740729709692,1.229792,1
2635,10.700905969684548,1.2019572,1
2636,10.699905969684549,1.1839875,2
2637,10.699905969684549,1.158696,2
2638,10.72077047889454,1.1805606,1
2639,10.71977047889454,1.1719413,2
2640,10.739672469948957,1.1928433,1
2641,10.738672469948957,1.1791865,2
2642,10.738672469948957,1.1802173,2
2643,10.746901706231366,1.1894464,1
2644,10.747921962777692,1.1904668,1
2645,10.755034617169368,1.1975794,1
2646,10.757730859818476,1.2002757,1
2647,10.754359383389893,1.1969042,1
2648,10.774089161560479,1.2166339,1
2649,10.76577645472491,1.2083212,1
2650,10.764440115795079,1.2069849,1
2651,10.769109862644765,1.2116547,1
2652,10.77408916202614,1.2166339,1
2653,10.769109862644765,1.2116547,1
2654,10.769109862644765,1.2116547,1
2655,10.768109862644765,1.2133172,2
2656,10.768109862644765,1.2089888,2
2657,10.768109862644765,1.2099894,2
2658,10.768775106989388,1.2116547,1
2659,10.775408631772343,1.2182882,1
2660,10.78691249305809,1.229792,1
2661,10.78591249305809,1.2248781,2
2662,10.78591249305809,1.2149769,2
2663,10.78591249305809,1.2133172,2
2664,10.78591249305809,1.1784989,2
2665,10.814067075007205,1.2076534,1
2666,10.814401068499155,1.2079874,1
2667,10.814067075007205,1.2076534,1
2668,10.823047657475417,1.216634,1
2669,10.822047657475418,1.2133172,2
2670,10.822047657475418,1.2073193,2
2671,10.8200444592662,1.2063161,1
2672,10.8190444592662,1.2033005,2
2673,10.820055900891855,1.2053119,1
2674,10.819055900891856,1.1975795,2
2675,10.821425176838027,1.2009488,1
2676,10.820425176838027,1.1791866,2
2677,10.823073842571663,1.1828352,1
2678,10.818206063480662,1.1779674,1
2679,10.837878790692972,1.1976402,1
2680,10.844011621092992,1.203773,1
2681,10.843011621092993,1.2000296,2
2682,10.843011621092993,1.1876795,2
2683,10.843011621092993,1.1790124,2
2684,10.843011621092993,1.1660457,2
2685,10.843011621092993,1.1571883,2
2686,10.846272869838018,1.1614496,1
2687,10.857198200990993,1.1723748,1
2688,10.861395432484883,1.1765721,1
2689,10.860395432484884,1.1635734,2
2690,10.866793915828307,1.1709719,1
2691,10.865793915828307,1.1532661,2
2692,10.88179747254177,1.1702696,1
2693,10.88079747254177,1.1656929,2
2694,10.877677954889453,1.1635734,1
2695,10.882616280734158,1.1685117,1
2696,10.885778062900147,1.1716735,1
2697,10.88858023301474,1.1744757,1
2698,10.89485640746317,1.1807518,1
2699,10.8927687470965,1.1786641,1
2700,10.892071939287792,1.1779673,1
2701,10.891071939287793,1.1610951,2
2702,10.891071939287793,1.1582552,2
2703,10.891071939287793,1.1632198,2
2704,10.891071939287793,1.1529086,2
2705,10.891071939287793,1.1428511,2
2706,10.907252067310822,1.1600312,1
2707,10.916436088813555,1.1692152,1
2708,10.915436088813555,1.1681597,2
2709,10.914436088813556,1.1681597,1
2710,10.913436088813556,1.16534,2
2711,10.917716766508384,1.1706207,1
2712,10.92854289597468,1.1814468,1
2713,10.941655525738462,1.1945595,1
2714,10.94473621066296,1.1976402,1
2715,10.964364491436719,1.2172685,1
2716,10.984600843895315,1.2375048,1
2717,10.991147461846559,1.2440515,1
2718,11.002501934334724,1.2554059,1
2719,10.9944047346116,1.2473087,1
2720,11.007329090066342,1.260233,1
2721,11.010534096077173,1.2634381,1
2722,11.018502321593552,1.2714063,1
2723,11.010534096077173,1.2634381,1
2724,11.004113576874225,1.2570176,1
2725,11.010534096077173,1.2634381,1
2726,11.009534096077173,1.2440515,2
2727,11.009534096077173,1.2375048,2
2728,11.026435186982244,1.2554059,1
2729,11.025435186982245,1.2554059,2
2730,11.025435186982245,1.2537918,2
2731,11.025435186982245,1.2375048,2
2732,11.025435186982245,1.2375048,2
2733,11.025435186982245,1.2125658,2
2734,11.025435186982245,1.2010521,2
2735,11.025435186982245,1.1786643,2
2736,11.025435186982245,1.1678079,2
2737,11.0304032533803,1.173776,1
2738,11.043616192173303,1.186989,1
2739,11.05938075831169,1.2027535,1
2740,11.05838075831169,1.1931875,2
2741,11.054630605124029,1.1904373,1
2742,11.067966446831914,1.2037731,1
2743,11.086476164490076,1.2222829,1
2744,11.084473515713679,1.2202803,1
2745,11.093454053478407,1.2292608,1
2746,11.093454053478407,1.2292608,1
2747,11.074399527015256,1.2102063,1
2748,11.077095848593952,1.2129025,1
2749,11.076095848593953,1.2058091,2
2750,11.093568264920357,1.2242815,1
2751,11.091903015686292,1.2226163,1
2752,11.090903015686292,1.2139119,2
2753,11.093259789558221,1.2172687,1
2754,11.116774773733784,1.2407837,1
2755,11.115774773733785,1.2375051,2
2756,11.124578664915731,1.247309,1
2757,11.123578664915732,1.2391456,2
2758,11.123578664915732,1.2358615,2
2759,11.123578664915732,1.2292608,2
2760,11.123578664915732,1.2242815,2
2761,11.127557907952092,1.2292608,1
2762,11.140716030960998,1.2424189,1
2763,11.145605996018372,1.2473089,1
2764,11.143978753825746,1.2456816,1
2765,11.142978753825746,1.2440516,2
2766,11.142978753825746,1.2407836,2
2767,11.146876770632439,1.2456816,1
2768,11.146876770632439,1.2456816,1
2769,11.145876770632439,1.2309151,2
2770,11.151466668075049,1.237505,1
2771,11.15046666807505,1.2118924,2
2772,11.15046666807505,1.1952451,2
2773,11.153228017088125,1.1990064,1
2774,11.152228017088126,1.1817943,2
2775,11.152228017088126,1.176747,2
2776,11.160260484468292,1.1857795,1
2777,11.159260484468293,1.1821414,2
2778,11.181080387216163,1.2049613,1
2779,11.191374966185641,1.2152559,1
2780,11.190374966185642,1.2112182,2
2781,11.190374966185642,1.1998594,2
2782,11.196848990034415,1.2073334,1
2783,11.189715779490871,1.2002002,1
2784,11.190227031230098,1.2007115,1
2785,11.211965243785745,1.2224497,1
2786,11.210965243785745,1.2037731,2
2787,11.210965243785745,1.1830088,2
2788,11.229540079682238,1.2025837,1
2789,11.23072963844902,1.2037733,1
2790,11.239354054293699,1.2123977,1
2791,11.2400273576161,1.213071,1
2792,11.23530475681332,1.2083484,1
2793,11.248071694538567,1.2211154,1
2794,11.243889973290834,1.2169336,1
2795,11.241876572162482,1.2149202,1
