trend_r2_min,annual_return_min,quarter_return_min,positive_month_ratio_min,persistence_20d_min,sector_per_score_min,ocr_per_max,selected_count,mean_realized_return_pct,median_realized_return_pct,win_rate_pct,objective_score
0.65,15.0,5.0,45.0,65.0,0.3,22.0,134,-7.272342897220322,-7.7742500240988885,20.149253731343283,-8.055569578752673
0.65,15.0,5.0,50.0,65.0,0.3,22.0,134,-7.272342897220322,-7.7742500240988885,20.149253731343283,-8.055569578752673
0.7,20.0,18.0,45.0,55.0,0.3,20.0,56,-7.140318110965042,-9.441052311281695,19.642857142857142,-8.06756432010878
0.7,20.0,18.0,50.0,55.0,0.3,20.0,56,-7.140318110965042,-9.441052311281695,19.642857142857142,-8.06756432010878
0.7,20.0,18.0,55.0,55.0,0.3,20.0,56,-7.140318110965042,-9.441052311281695,19.642857142857142,-8.06756432010878
0.65,15.0,5.0,45.0,50.0,0.3,22.0,178,-7.1505074397454305,-8.833816232770847,20.786516853932586,-8.068628789780602
0.65,15.0,5.0,50.0,50.0,0.3,22.0,178,-7.1505074397454305,-8.833816232770847,20.786516853932586,-8.068628789780602
0.7,15.0,5.0,55.0,60.0,0.35,20.0,113,-7.340689734044964,-7.550751099092967,19.469026548672566,-8.075718602098261
0.65,15.0,5.0,55.0,65.0,0.3,22.0,131,-7.334154576548823,-7.964601769911505,19.083969465648856,-8.094135661464042
0.7,15.0,5.0,55.0,50.0,0.35,22.0,138,-7.351900934340034,-7.7742500240988885,19.565217391304348,-8.112425393219274
0.7,15.0,10.0,55.0,60.0,0.35,22.0,99,-7.389982198600849,-7.550751099092967,19.19191919191919,-8.114549223261285
0.65,15.0,5.0,45.0,50.0,0.35,20.0,151,-7.252331845936571,-8.697944122298363,19.867549668874172,-8.116366030270846
0.65,15.0,5.0,50.0,50.0,0.35,20.0,151,-7.252331845936571,-8.697944122298363,19.867549668874172,-8.116366030270846
0.65,15.0,5.0,55.0,55.0,0.3,22.0,160,-7.256315041341824,-8.748496436892346,20.0,-8.13116468503106
0.7,15.0,5.0,45.0,65.0,0.3,20.0,110,-7.5066062129476965,-7.505309449452052,17.272727272727273,-8.154792029036738
0.7,15.0,5.0,50.0,65.0,0.3,20.0,110,-7.5066062129476965,-7.505309449452052,17.272727272727273,-8.154792029036738
0.65,15.0,5.0,45.0,60.0,0.3,22.0,150,-7.223168549299175,-8.748496436892346,21.333333333333336,-8.156341502567692
0.65,15.0,5.0,50.0,60.0,0.3,22.0,150,-7.223168549299175,-8.748496436892346,21.333333333333336,-8.156341502567692
0.65,15.0,5.0,45.0,55.0,0.35,20.0,142,-7.296195591955909,-8.423577513086055,20.422535211267608,-8.15634963378512
0.65,15.0,5.0,50.0,55.0,0.35,20.0,142,-7.296195591955909,-8.423577513086055,20.422535211267608,-8.15634963378512
0.7,15.0,10.0,45.0,55.0,0.3,20.0,110,-7.368669110133765,-8.748496436892346,18.181818181818183,-8.163986968033068
0.7,15.0,10.0,50.0,55.0,0.3,20.0,110,-7.368669110133765,-8.748496436892346,18.181818181818183,-8.163986968033068
0.7,15.0,10.0,55.0,55.0,0.4,22.0,98,-7.470791278225006,-7.567324688689619,18.367346938775512,-8.165749668002624
0.7,15.0,5.0,55.0,50.0,0.3,22.0,153,-7.313304640798855,-8.697944122298363,19.607843137254903,-8.166044260632027
0.7,15.0,5.0,55.0,60.0,0.4,22.0,113,-7.433545678023612,-7.583898278286272,19.469026548672566,-8.17180126263555
0.65,15.0,5.0,55.0,60.0,0.3,22.0,147,-7.277248868675162,-8.799048751486326,20.408163265306122,-8.175110986173767
0.7,15.0,5.0,55.0,55.0,0.4,20.0,116,-7.442506333463625,-7.757676434502236,18.96551724137931,-8.178148064321595
0.7,25.0,18.0,45.0,50.0,0.3,20.0,56,-7.218687179423492,-9.773642633148466,19.642857142857142,-8.178598509464859
0.7,25.0,18.0,50.0,50.0,0.3,20.0,56,-7.218687179423492,-9.773642633148466,19.642857142857142,-8.178598509464859
0.7,25.0,18.0,55.0,50.0,0.3,20.0,56,-7.218687179423492,-9.773642633148466,19.642857142857142,-8.178598509464859
0.7,15.0,5.0,55.0,65.0,0.35,22.0,108,-7.539197080832431,-7.446838176891313,17.59259259259259,-8.1942430315775
0.7,30.0,18.0,45.0,60.0,0.3,20.0,47,-7.123279120857183,-10.067875786887448,21.27659574468085,-8.194329736483507
0.7,30.0,18.0,50.0,60.0,0.3,20.0,47,-7.123279120857183,-10.067875786887448,21.27659574468085,-8.194329736483507
0.7,30.0,18.0,55.0,60.0,0.3,20.0,47,-7.123279120857183,-10.067875786887448,21.27659574468085,-8.194329736483507
0.7,15.0,5.0,45.0,50.0,0.35,22.0,142,-7.465087882473873,-7.7742500240988885,19.014084507042252,-8.20418911715933
0.7,15.0,5.0,50.0,50.0,0.35,22.0,142,-7.465087882473873,-7.7742500240988885,19.014084507042252,-8.20418911715933
0.7,15.0,5.0,45.0,55.0,0.4,22.0,124,-7.4831903990196595,-7.7742500240988885,18.548387096774192,-8.20418939319012
0.7,15.0,5.0,50.0,55.0,0.4,22.0,124,-7.4831903990196595,-7.7742500240988885,18.548387096774192,-8.20418939319012
0.65,15.0,5.0,55.0,65.0,0.3,20.0,120,-7.470755677877607,-8.056906336892627,18.333333333333332,-8.209305425426098
0.6,15.0,5.0,45.0,55.0,0.3,22.0,183,-7.249800800324551,-9.013785790031815,21.311475409836063,-8.210286171393514
0.6,15.0,5.0,50.0,55.0,0.3,22.0,183,-7.249800800324551,-9.013785790031815,21.311475409836063,-8.210286171393514
