period,signal_date,first_label,starts_with_transition,entry_date,exit_date,entry_price,exit_price,hold_days,return_pct,is_false,ssa_40,price_to_ssa_gap,ssa_slope_3,ssa_slope_5,ssa_slope_20,ssa_curvature,ret_1,ret_5,ret_20,vol_20,volume_z20,range_pos_20,slope_5_to_20_ratio,gap_z_40,days_since_downtrend,vix_close,vix_ret_1,vix_ret_5,vix_z_20,dji_close,dji_ret_1,dji_ret_5,dji_z_20,usdjpy_close,usdjpy_ret_1,usdjpy_ret_5,usdjpy_z_20,sp500_close,sp500_ret_1,sp500_ret_5,sp500_z_20
2013_2016,2013-11-05,transition_to_uptrend,True,2013-11-06,2013-12-16,14155.34,15152.91,30,7.0473,0,14292.750180087289,-0.0047142825593959,0.0018844939296347,6.964142504406468e-05,-0.0349375116299193,0.0147711287989408,0.0016758572583026599,-0.011855338093802237,0.014336573637864891,0.012122651913018354,1.1475025532593384,0.4326514249893251,-0.0019933138278922565,-0.273810491412044,1,13.270000457763672,0.026295448148736078,-0.010439924775648257,-0.5712787073767215,15618.2197265625,-0.0013364172963944432,-0.0039622766303216705,0.9125525805177727,98.6269989013672,-0.0006586394086839364,0.010315469437132574,1.0208919824861673,1762.969970703125,-0.0028055878101066467,-0.0050678522058770215,0.7944748123476778
2013_2016,2014-02-27,transition_to_uptrend,True,2014-02-28,2014-03-18,14929.55,14411.27,14,-3.4715,1,14235.320733475008,0.0483157092815003,0.0076621097835796,0.0039738506608311,-0.0952128387795019,0.0287060113183589,-0.003196811955012202,0.032799831845990335,-0.029953360362046322,0.018975160087142735,-0.5114711427430961,0.8768233372185009,-0.041736500158701485,1.5750702326487778,1,14.039999961853027,-0.021602816123754698,-0.050709939278866134,-0.7533087996989194,16272.650390625,0.004583180303429746,0.008641785793927381,1.253942315490188,102.29900360107422,0.001458659549383956,-0.00011722501543054431,0.34758603764133505,1854.2900390625,0.004948082937896281,0.007886817736123763,1.196321602482933
2013_2016,2014-05-15,transition_to_uptrend,True,2014-05-16,2014-05-21,14087.76,14042.17,5,-0.3236,1,14222.088244069551,0.0053523586383095,0.0079381701497505,0.0049207601007961,-0.0085821052643534,0.0217726549901245,-0.007465750258041637,0.009491088177363771,0.02789686102306632,0.012357138256580137,0.9693595973907752,0.5485393150589979,-0.5733744750527532,0.49350719229117257,1,13.170000076293944,0.0821692681783881,-0.019359659193874723,-0.07838463159401836,16446.810546875,-0.010061421151931982,-0.006293295911056984,-0.823562673427506,101.81500244140624,-0.0040789557837372925,-0.0005595178814681301,-1.2801934746931745,1870.8499755859373,-0.009361807033336,-0.0025484926581635925,-0.8186536700981177
2013_2016,2014-05-27,transition_to_uptrend,True,2014-05-28,2014-07-02,14646.93,15369.97,27,4.9365,0,14239.536175915904,0.0278789526870639,0.004529305027785,0.0020042452957893,-0.0141863115593546,-0.0032362287401206,0.0023283653158099327,0.03987634544679497,0.01607285344230891,0.01156054420319933,0.3703030120868979,1.0,-0.14128022547676816,1.697400730849495,1,11.510000228881836,0.0132042761212956,-0.07326890835927002,-1.668317189837144,16675.5,0.004168935631191584,0.009910490471337408,1.4455368706603628,101.8939971923828,-0.0006669229203069005,0.003881745737761566,0.05161866575099524,1911.9100341796875,0.005987805879090757,0.014232859481012827,2.4900665253344116
2013_2016,2014-07-29,transition_to_uptrend,True,2014-07-30,2014-08-05,15616.89,15320.31,6,-1.8991,1,15438.850653130878,0.0116083550126691,0.0041990419276267,0.0019961646677566,-0.0037752052080176,0.0039683232785778,0.005709809757273643,0.017909471388476206,0.03007305814315231,0.005958902163969552,-0.856905528454317,1.0,-0.5287565993809399,0.8636450948370407,1,13.279999732971191,0.05732478417994069,0.08496731873370122,1.3505731396699507,16912.109375,-0.004150160216931709,-0.011770194742558138,-1.42630496794031,101.80999755859376,0.0005994850951660524,0.004043353318986087,0.7838126430019432,1969.949951171875,-0.004527786939807377,-0.006846419224524669,-0.6837464053160129
2013_2016,2014-08-20,transition_to_uptrend,True,2014-08-21,2014-08-27,15530.98,15534.82,6,0.0247,0,15348.154368513087,0.0069256422790142,0.0016764702306304,0.0006688463478743,-0.0027154824309659,0.0074646484208228,0.0003016323353404182,0.015829247481041087,0.008212815067360824,0.010409926822057925,-0.9198254623997124,0.7790194319947699,-0.24630847920322968,1.314020346407466,1,11.779999732971191,-0.035217060100930175,-0.08682169912239768,-1.2165077186627893,16979.130859375,0.003519057859844965,0.01965733811165782,1.2468512636436633,102.91000366210938,0.0029237213719259803,0.0061399463804570065,1.584088295790069,1986.510009765625,0.002477812999687634,0.020439528880020985,1.3947055219240907
2013_2016,2014-09-03,transition_to_uptrend,True,2014-09-04,2014-10-06,15701.61,15890.95,22,1.2059,0,15423.40297428835,0.0197716830452405,0.0049104343462551,0.0030132753136786,-0.0012587836712393,0.0011294483220567,0.003813359297550001,0.012457775048693609,0.0375044488642311,0.009960790263302332,1.303531978581563,1.0,-2.3937991749702037,1.7068637804260458,1,12.359999656677246,0.008979563810387337,0.06276866165546213,-0.3655459405070902,17078.279296875,0.0006280188648262186,-0.0016613328796855065,0.9122061107539272,105.23699951171876,0.008596925486975548,0.01101934109119207,2.061225035966623,2000.719970703125,-0.0007791410646480479,0.0003499720827990771,0.9634664723911148
2013_2016,2014-11-04,transition_to_uptrend,True,2014-11-05,2014-12-09,16785.44,17813.38,25,6.124,0,15142.450992227225,0.113589253931261,0.0130290628251168,0.0056970914236404,-0.0676260612562755,0.0351708777643988,0.027337486590959248,0.09576826420580375,0.0734512694476035,0.02022633333278273,3.156367450682475,1.0,-0.08424402246422014,3.095241489640465,1,14.890000343322754,0.010862240737187001,0.03474635080408528,-0.8471050006743119,17383.83984375,0.001013438092383634,0.02223305903885442,1.6166244973969024,113.64800262451172,0.007151648621501527,0.053828251999016974,2.8757095388935254,2012.0999755859373,-0.0028298416808330007,0.013626823552273182,1.3544736471967305
2013_2016,2014-12-26,transition_to_uptrend,True,2014-12-29,2014-12-30,17914.55,17450.77,3,-2.5889,1,17670.917792987195,0.0083777846882155,0.0019465445755242,0.0004933008546192,-0.0148253027761814,0.0253994798646122,0.0005733663227345254,0.0353810784168862,0.0330730751949444,0.012314241344034374,-1.927185798083901,0.9011457430120267,-0.03327425159988948,-0.029379775526711727,1,14.5,0.009046632948936928,-0.13741817604590167,-0.4797738448627813,18053.7109375,0.0013033680017089377,0.015499955890817096,1.1033076126153532,120.37000274658205,-0.0007388147625132513,0.012039879297796707,0.8955887581536484,2088.77001953125,0.003309574570383944,0.013360973459272563,1.1073135709398954
2013_2016,2015-01-21,transition_to_uptrend,True,2015-01-22,2015-01-29,17306.64,17606.22,7,1.731,0,17188.163341053038,0.0053709710493887,0.0056308594229022,0.0030053523465762,-0.0302500505237939,0.0249043985738398,-0.004941772780571618,0.028847383787862002,0.027393423506758552,0.014718220501589633,-0.02500594576619565,0.4578413314779065,-0.09935032486019381,1.2156507669530419,1,18.850000381469727,-0.05228753343853654,-0.08317116385655887,0.22292088211489863,17554.279296875,0.0022294213139055774,-0.0033724009791750165,-0.6800092757931687,118.64900207519533,0.007960140898026324,0.007249916545905899,-0.2884694340808914,2032.1199951171875,0.004731623968765364,0.004493243149471082,-0.42047540262496846
2013_2016,2015-02-02,transition_to_uptrend,True,2015-02-03,2015-03-31,17654.6,19206.99,41,8.7931,0,17244.107607255544,0.0182051436000298,3.264886844589476e-05,0.0008594821272476,-0.0230193700493789,-0.007767000047069,-0.006583059352293752,0.005124620382961131,0.006146979997524227,0.012987235811637297,-0.3265220281291082,0.7622538006806256,-0.037337343524341586,1.1757411303761474,1,19.43000030517578,-0.07343820021958603,0.251932972428244,0.11951465161599786,17361.0390625,0.011423852249781374,-0.017968525416909076,-0.8098788737319718,117.18399810791016,-0.008998063230135633,-0.0015081837495671824,-1.0786606251738196,2020.8499755859373,0.012962463710669558,-0.017617173170013656,-0.26169522950111074
2013_2016,2015-05-21,transition_to_uptrend,True,2015-05-22,2015-06-17,20208.85,20219.27,20,0.0516,0,19873.081161960978,0.0165947079859598,0.0029884531425448,0.0009494658060344,-0.001338979393837,0.0082687869494605,0.0003123598067777955,0.03232606747150668,0.02798512264870512,0.00980137397244842,0.23746950820873683,1.0,-0.7090966525732678,1.683722684410706,1,12.109999656677246,-0.05978264370513131,-0.049450559321762344,-1.2895927058090872,18285.740234375,1.8585524119707486e-05,0.001835391139379583,1.230763020522598,121.21199798583984,0.004641427880273108,0.017220495641718125,2.563990043621317,2130.820068359375,0.0023378744854138933,0.004582513910524666,1.3870085443942446
2013_2016,2015-07-17,transition_to_uptrend,True,2015-07-21,2015-07-24,20763.31,20544.53,5,-1.0537,1,20360.31544503047,0.0142730832255086,0.0064743160841058,0.0055837094756263,-0.0107970491459404,0.0141555823104007,0.002466043079810021,0.0440392986344893,0.023628135779199422,0.013883029357675377,-1.1812118887682301,0.8079338723026337,-0.5171514364853779,0.931856892111286,1,11.949999809265137,-0.013212209079121462,-0.289958415719726,-1.2559508205540622,18086.44921875,-0.0018653595425007774,0.018357631362768023,1.0543388287547644,124.14900207519533,0.0022523558765399354,0.020123296535452306,1.4807558245302377,2126.639892578125,0.001106182994042637,0.02408710913307055,1.349415992781289
2013_2016,2015-07-31,transition_to_uptrend,True,2015-08-03,2015-08-17,20540.21,20620.26,12,0.3897,0,20387.83533597332,0.009682484439796,0.0027294112944993,0.0008799829335295,-0.001938836371228,-0.0023253064457524,0.0030410112061747263,0.0019815950471151478,0.0030571438360336156,0.011872244076211002,0.643829853846441,0.7675237921746251,-0.45387168643434594,0.9506183308533528,1,12.119999885559082,-0.0008244211696197823,-0.11790392376602243,-0.8010097517909783,17689.859375,-0.00316246790921626,0.0069061032983894766,-0.5232627911398019,124.0709991455078,0.001056936433122102,0.001574152343382984,0.8128766744094041,2103.840087890625,-0.002271519985995063,0.011631854726900315,0.32891850437073805
2013_2016,2015-10-06,transition_to_uptrend,True,2015-10-07,2015-12-08,18168.2,19492.6,43,7.2897,0,17343.264013108615,0.048597288009301,0.0098131593316344,0.0050589696231553,-0.0800896983565523,0.0066464477183681,0.010030794643691054,0.0741404311427809,0.00020398771819918338,0.026060571932185524,-0.404076693313227,0.6823287975190861,-0.06316629637725955,1.3298934413400039,1,19.399999618530277,-0.007164856214812998,-0.276928823194326,-1.550776036527582,16790.189453125,0.0008201843825716981,0.04617443909567487,1.7312260022279227,120.46099853515624,0.0038834599600645614,0.0051819277056275315,0.8519703836012231,1979.9200439453125,-0.0035882361830883447,0.05086279310620734,1.0023574607508643
2013_2016,2016-02-22,transition_to_uptrend,True,2016-02-23,2016-02-24,16230.38,15915.79,3,-1.9383,1,16124.280748607,-0.0008205602547972,0.0058620431372733,0.002735716048307,-0.0512043840092859,0.0217306189901542,0.009010982128735634,0.0055215655737794744,-0.04997364319461761,0.02885259319376422,-1.336410651199492,0.3977310485116125,-0.053427379339450284,0.09885237494070209,1,19.3799991607666,-0.05601565939678543,-0.2370078955974414,-1.5338249189379236,16620.66015625,0.013950101153395345,0.040492475123511174,1.7269805171067647,112.48899841308594,-0.006719660811603245,-0.010389722661067524,-1.362060740912651,1945.5,0.014454197186153817,0.04328659114478017,1.520413345041816
2013_2016,2016-03-08,transition_to_uptrend,True,2016-03-09,2016-04-01,16625.59,16164.16,18,-2.7754,1,15856.423140716248,0.0584449116729923,0.0063627478037768,0.0025326757897194,-0.0330869638850689,0.0194864639828343,-0.007578942359708241,0.043370750145007575,-0.013005556268967822,0.0274046487357667,-0.20078239662270028,0.8876770466471654,-0.07654603180022561,1.2197103255577673,1,18.670000076293945,0.07608067238050409,0.05480221873128355,-0.6687049928615764,16964.099609375,-0.006433755188539947,0.0058712754870600126,1.1394366706744907,113.4520034790039,-0.003084258942866014,0.009090128711678691,0.09294657006688806,1979.260009765625,-0.011240108649505087,0.0004599965582015031,0.9261384261690747
2013_2016,2016-04-22,transition_to_uptrend,True,2016-04-25,2016-05-20,17613.56,16736.35,17,-4.9803,1,16350.687515677218,0.0747248528556554,0.0073317443315916,0.0047366791778331,-0.046942957289863,0.0252290324902593,0.012029237226317102,0.04299974345571522,0.03350871090705909,0.01986143010692049,3.0573902213418367,1.0,-0.10090287129941752,1.467165436238179,1,13.220000267028809,-0.05232971700483369,-0.02936854786279275,-1.0013787803614511,18003.75,0.0011806170271693173,0.005938778850875792,1.1852734875325315,109.43699645996094,-0.0036508402003072593,0.0011068330873509336,-0.4453330805322468,2091.580078125,4.785972478082989e-05,0.005214563041863629,1.0726970525262167
2013_2016,2016-07-14,transition_to_uptrend,True,2016-07-15,2016-08-17,16396.12,16745.64,23,2.1317,0,15342.40744922165,0.0680130011689454,0.0161844801305535,0.0089905412190065,-0.0676381024543839,0.0311718914308477,0.009516163423296753,0.07263897226020544,0.06166530809243076,0.023910657337134385,-0.3080851563795142,1.0,-0.13292125137705998,2.246014938289937,1,12.81999969482422,-0.01687118617119565,-0.13143634850773867,-1.1664590365142045,18506.41015625,0.007309500586029305,0.03411563262364736,1.8443919683693046,104.07599639892578,-0.006491278080208995,0.02892728451712645,0.7404662329310152,2163.75,0.00525920411762093,0.031388579399180605,1.684674975805497
2013_2016,2016-10-17,transition_to_uptrend,True,2016-10-18,2016-11-08,16862.31,17171.38,16,1.8329,0,16682.897857852186,0.0130205965788237,0.0024866450725338,0.0023564343066937,-0.0099297293188546,0.0086987066181402,0.0025954581105227525,0.002374204244815381,0.017206860031945048,0.009830456851451086,-1.083230505460531,0.798885639370714,-0.23731103145171292,1.1732610569426267,1,16.209999084472656,0.005583017404082069,0.21150963720675486,1.4776376314197757,18086.400390625,-0.0028657722623093296,-0.013237937408918654,-1.400989571581028,104.03900146484376,0.0030562594473724225,0.009910925717121266,1.3371821035997136,2126.5,-0.003037994040303138,-0.017174562370639523,-1.8372538467515878
