sector,sector_signal_date,first_stock,stock_signal_date,lag_bdays,stock_entry_price,price_at_sector_signal,pct_change_by_sector_signal
小売業,2012-12-13,2653,2012-05-30,141,1446.0,1585.0,9.61
小売業,2013-07-16,2742,2012-12-28,142,747.0,832.0,11.38
小売業,2013-10-04,2673,2013-03-21,141,95.0,102.0,7.37
小売業,2013-12-02,3546,2013-05-16,142,611.71,604.5,-1.18
小売業,2014-06-20,3080,2013-12-02,144,230.0,223.0,-3.04
小売業,2015-12-09,3181,2015-05-25,142,419.5,372.5,-11.2
小売業,2016-06-21,3063,2015-12-04,142,884.0,794.0,-10.18
小売業,2016-07-20,9890,2016-01-04,142,611.0,620.0,1.47
小売業,2016-10-24,3137,2016-04-07,142,465.0,478.5,2.9
小売業,2017-05-09,2694,2016-10-21,142,73.0,77.0,5.48
小売業,2017-10-02,3349,2017-03-16,142,5420.0,6195.0,14.3
小売業,2018-04-24,2659,2017-10-06,142,2510.0,2930.0,16.73
小売業,2018-09-21,3395,2018-03-06,143,3200.0,2669.0,-16.59
小売業,2019-04-15,2685,2018-09-27,142,1518.0,2827.0,86.23
小売業,2019-09-27,3059,2019-03-11,144,1005.0,910.0,-9.45
小売業,2020-05-28,2798,2019-11-11,143,2490.0,2189.0,-12.09
小売業,2022-06-21,7682,2021-12-08,139,1622.5,2187.5,34.82
小売業,2023-03-08,3050,2022-08-22,142,1040.0,1151.0,10.67
小売業,2023-09-18,2778,2023-03-02,142,219.0,217.0,-0.91
小売業,2023-09-22,3020,2023-03-06,144,2067.0,2387.0,15.48
小売業,2023-11-09,3071,2023-04-24,143,115.0,109.0,-5.22
小売業,2024-08-23,2670,2024-02-05,144,2597.0,2952.0,13.67
小売業,2025-05-16,7522,2024-10-28,144,1066.0,1043.0,-2.16
小売業,2025-08-25,2780,2025-02-06,142,3965.0,2998.0,-24.39
小売業,2025-09-03,3192,2025-02-18,141,270.0,291.0,7.78
小売業,2025-10-15,3091,2025-03-31,142,3750.0,3795.0,1.2
銀行業,2001-07-23,5844,2001-01-17,133,627.5,700.0,11.55
銀行業,2001-08-14,8316,2001-03-29,98,1733.33,1633.33,-5.77
銀行業,2001-10-19,5844,2001-04-10,138,632.5,680.0,7.51
銀行業,2002-03-13,8360,2001-08-27,142,1840.0,1950.0,5.98
銀行業,2002-10-02,8309,2002-03-18,142,975.0,1340.0,37.44
銀行業,2003-01-29,8358,2002-07-17,140,619.0,510.0,-17.61
銀行業,2003-02-04,8345,2002-07-19,142,3520.0,3790.0,7.67
銀行業,2003-02-14,8360,2002-07-30,143,2145.0,2115.0,-1.4
銀行業,2003-04-07,8368,2002-09-19,142,450.0,470.0,4.44
銀行業,2003-09-12,8366,2003-02-27,141,2230.0,2250.0,0.9
銀行業,2003-12-15,8308,2003-05-29,142,650.0,1310.0,101.54
銀行業,2004-03-29,8366,2003-09-11,142,2250.0,2490.0,10.67
銀行業,2004-06-22,8349,2003-12-05,142,2100.0,2160.0,2.86
銀行業,2004-12-24,8392,2004-06-10,141,5520.0,5760.0,4.35
銀行業,2005-06-30,8381,2004-12-14,142,841.0,1050.0,24.85
銀行業,2006-04-26,8387,2005-10-13,139,2765.0,2860.0,3.44
銀行業,2006-09-11,8358,2006-03-20,125,1542.0,1488.0,-3.5
銀行業,2006-09-14,8358,2006-03-20,128,1542.0,1454.0,-5.71
銀行業,2007-01-23,8558,2006-07-13,138,2870.0,2890.0,0.7
銀行業,2007-06-21,8354,2006-12-15,134,4480.0,4320.0,-3.57
銀行業,2007-12-13,8341,2007-05-30,141,4150.0,3575.0,-13.86
銀行業,2008-05-06,8344,2007-10-19,142,2955.0,3245.0,9.81
銀行業,2009-04-14,8388,2008-10-01,139,3105.0,2930.0,-5.64
銀行業,2009-08-18,8551,2009-02-02,141,2865.0,2895.0,1.05
銀行業,2010-04-07,8393,2009-10-27,116,4110.0,2830.0,-31.14
銀行業,2011-01-13,8395,2010-07-05,138,2640.0,2390.0,-9.47
銀行業,2011-07-22,8387,2011-01-04,143,1275.0,1330.0,4.31
銀行業,2011-09-07,8362,2011-02-21,142,2650.0,2302.62,-13.11
銀行業,2012-02-01,8304,2011-07-19,141,1800.0,2150.0,19.44
銀行業,2012-08-28,8364,2012-02-10,142,3220.0,2528.0,-21.49
銀行業,2013-09-23,8714,2013-03-25,130,543.0,509.0,-6.26
銀行業,2013-11-22,8316,2013-06-28,105,1560.0,1723.33,10.47
銀行業,2014-04-25,8337,2013-10-08,143,742.0,664.0,-10.51
銀行業,2014-06-02,8600,2013-11-14,142,417.0,427.0,2.4
銀行業,2014-11-14,5844,2014-05-01,141,1047.5,1248.75,19.21
銀行業,2015-11-18,8558,2015-05-13,135,1080.0,1140.0,5.56
銀行業,2016-08-02,8562,2016-05-12,58,860.0,920.0,6.98
銀行業,2017-10-10,8387,2017-05-08,111,1750.0,1684.0,-3.77
銀行業,2018-01-01,7182,2017-06-21,138,1410.0,1467.0,4.04
銀行業,2018-06-05,8304,2017-12-19,120,4485.0,4435.0,-1.11
銀行業,2018-10-04,8346,2018-03-23,139,396.0,416.0,5.05
銀行業,2019-10-10,7180,2019-03-26,142,465.0,427.0,-8.17
銀行業,2020-06-09,8541,2020-04-23,33,1112.0,1190.0,7.01
銀行業,2020-09-10,8541,2020-04-23,100,1112.0,1158.0,4.14
銀行業,2021-03-11,8345,2020-08-25,142,2485.0,2352.0,-5.35
銀行業,2021-09-13,7167,2021-02-25,142,227.0,263.0,15.86
銀行業,2022-01-10,7322,2021-07-20,124,1416.0,1532.0,8.19
銀行業,2022-06-28,7182,2021-12-20,136,1043.0,1048.0,0.48
銀行業,2022-12-02,8345,2022-05-23,139,1907.0,1837.0,-3.67
銀行業,2023-07-04,8345,2022-12-16,142,1899.0,2179.0,14.74
銀行業,2024-02-08,8336,2023-07-24,143,2364.0,2672.0,13.03
銀行業,2024-11-26,8360,2024-05-14,140,1909.0,1786.0,-6.44
銀行業,2025-05-15,5830,2024-10-29,142,1464.5,1622.5,10.79
証券、商品先物取引業,2002-03-12,8705,2001-08-28,140,381.0,345.0,-9.45
証券、商品先物取引業,2003-02-11,8742,2002-08-30,117,2110.0,1860.0,-11.85
証券、商品先物取引業,2004-01-21,8746,2003-07-28,127,1260.0,1275.0,1.19
証券、商品先物取引業,2004-12-13,8624,2004-06-14,130,771.0,880.0,14.14
証券、商品先物取引業,2005-07-29,8698,2005-01-11,143,1280.0,1110.0,-13.28
証券、商品先物取引業,2007-01-25,8613,2006-07-17,138,1600.0,1708.0,6.75
証券、商品先物取引業,2007-06-29,8604,2006-12-29,130,2265.0,2400.0,5.96
証券、商品先物取引業,2008-05-15,8699,2007-10-31,141,840.0,622.0,-25.95
証券、商品先物取引業,2009-04-16,8742,2008-12-08,93,313.0,316.0,0.96
証券、商品先物取引業,2010-01-25,8616,2009-12-17,27,343.0,366.0,6.71
証券、商品先物取引業,2010-03-22,8616,2009-12-17,67,343.0,371.0,8.16
証券、商品先物取引業,2010-12-10,8746,2010-07-02,115,825.0,780.0,-5.45
証券、商品先物取引業,2011-07-04,8617,2010-12-16,142,930.0,750.0,-19.35
証券、商品先物取引業,2012-02-15,8595,2011-08-01,142,704.67,564.33,-19.91
証券、商品先物取引業,2012-11-15,8747,2012-07-12,90,241.0,197.0,-18.26
証券、商品先物取引業,2013-10-01,8708,2013-07-08,61,670.0,681.0,1.64
証券、商品先物取引業,2013-11-20,8708,2013-07-08,97,670.0,762.0,13.73
証券、商品先物取引業,2014-06-30,3113,2013-12-13,141,124.0,169.0,36.29
証券、商品先物取引業,2014-09-10,7148,2014-03-28,118,365.0,358.0,-1.92
証券、商品先物取引業,2014-11-21,8746,2014-06-16,114,1323.0,1284.0,-2.95
証券、商品先物取引業,2015-02-27,8622,2014-08-26,133,400.0,446.0,11.5
証券、商品先物取引業,2015-08-04,3113,2015-02-20,117,390.0,312.0,-20.0
証券、商品先物取引業,2016-09-21,8747,2016-03-23,130,507.0,422.0,-16.77
証券、商品先物取引業,2017-07-04,8704,2016-12-20,140,855.0,1065.0,24.56
証券、商品先物取引業,2019-09-20,7177,2019-03-05,143,703.0,597.0,-15.08
証券、商品先物取引業,2020-01-23,8595,2019-07-12,139,1368.33,1366.67,-0.12
証券、商品先物取引業,2020-06-09,8747,2019-12-04,134,507.0,724.0,42.8
証券、商品先物取引業,2020-12-04,7177,2020-05-20,142,617.0,698.0,13.13
証券、商品先物取引業,2021-09-21,8617,2021-03-09,140,690.0,605.0,-12.32
証券、商品先物取引業,2022-07-12,8704,2021-12-30,138,377.0,322.0,-14.59
証券、商品先物取引業,2023-07-06,8747,2022-12-19,143,850.0,1004.0,18.12
証券、商品先物取引業,2024-12-09,3113,2024-06-05,133,81.0,78.0,-3.7
証券、商品先物取引業,2025-06-09,8604,2024-11-21,142,930.0,897.6,-3.48
証券、商品先物取引業,2025-12-25,8473,2025-06-09,143,2235.0,3378.0,51.14
保険業,2002-09-11,8798,2002-09-11,0,300.0,287.5,-4.17
保険業,2003-01-24,8798,2002-09-11,97,300.0,334.0,11.33
保険業,2003-06-11,8798,2003-01-24,98,334.0,435.0,30.24
保険業,2004-01-20,8798,2004-01-20,0,1000.0,1010.0,1.0
保険業,2005-01-19,8795,2004-12-07,31,2400.0,2450.0,2.08
保険業,2005-08-09,8798,2005-06-07,45,1670.0,1535.0,-8.08
保険業,2006-07-11,8795,2006-07-11,0,4470.0,4595.0,2.8
保険業,2007-06-07,8795,2007-02-27,72,4285.0,4355.0,1.63
保険業,2008-05-20,8798,2008-03-31,36,260.5,267.5,2.69
保険業,2009-04-29,8798,2009-02-19,49,304.0,290.0,-4.61
保険業,2009-08-27,8798,2009-02-19,135,304.0,295.0,-2.96
保険業,2010-04-09,8798,2010-01-05,68,291.0,264.0,-9.28
保険業,2010-11-18,8798,2010-09-13,48,281.5,271.0,-3.73
保険業,2011-07-25,8725,2011-01-06,142,686.0,661.67,-3.55
保険業,2012-02-07,8630,2011-07-27,139,693.33,571.67,-17.55
保険業,2012-09-13,8798,2012-04-11,111,410.0,442.5,7.93
保険業,2013-01-14,8715,2012-07-24,124,127.5,198.0,55.29
保険業,2013-12-04,7157,2013-05-20,142,923.0,532.0,-42.36
保険業,2014-05-29,8630,2013-11-13,141,855.0,949.33,11.03
保険業,2014-11-18,8630,2014-05-29,123,942.67,988.83,4.9
保険業,2015-11-06,7170,2015-08-12,62,283.86,532.24,87.5
保険業,2016-09-02,7157,2016-03-23,117,439.0,362.0,-17.54
保険業,2017-07-31,7170,2017-04-20,72,443.53,394.25,-11.11
保険業,2017-10-23,7170,2017-04-20,132,443.53,394.25,-11.11
保険業,2018-09-19,7170,2018-03-14,135,394.98,503.61,27.5
保険業,2019-04-01,7181,2018-09-14,141,2524.0,2428.0,-3.8
保険業,2019-11-18,8715,2019-05-09,137,742.5,942.5,26.94
保険業,2020-06-05,8725,2019-11-25,139,1193.33,1076.33,-9.8
保険業,2021-09-21,8798,2021-03-26,127,1091.0,1114.0,2.11
保険業,2022-01-20,7326,2021-08-04,121,1406.0,1112.0,-20.91
保険業,2022-06-14,7325,2021-11-29,141,963.0,880.0,-8.62
保険業,2022-09-12,7343,2022-03-03,137,725.0,851.0,17.38
保険業,2023-04-18,7181,2022-11-16,109,2175.0,2169.0,-0.28
保険業,2023-10-25,8725,2023-04-26,130,1447.33,1814.33,25.36
保険業,2024-11-14,7325,2024-05-27,123,751.0,700.0,-6.79
保険業,2025-05-13,5840,2024-10-31,138,1010.0,1010.0,0.0
保険業,2025-07-28,7157,2025-01-28,129,1953.0,2201.0,12.7
保険業,2025-12-08,8725,2025-05-26,140,3287.0,3583.0,9.01
その他金融業,2002-04-05,8584,2001-10-24,117,2050.0,1600.0,-21.95
その他金融業,2003-03-07,8593,2002-10-08,108,227.0,210.0,-7.49
その他金融業,2003-04-01,8593,2002-10-08,125,227.0,177.2,-21.94
その他金融業,2004-01-20,8566,2003-07-29,125,1800.0,2225.0,23.61
その他金融業,2004-11-29,8572,2004-06-15,119,735.0,774.0,5.31
その他金融業,2005-08-03,8593,2005-01-18,141,406.0,449.0,10.59
その他金融業,2006-02-13,8439,2005-07-28,142,297.0,444.25,49.58
その他金融業,2007-11-02,8439,2007-05-11,125,427.0,287.75,-32.61
その他金融業,2008-05-15,8566,2007-11-02,139,2590.0,2430.0,-6.18
その他金融業,2009-04-07,8572,2008-09-19,142,363.0,269.5,-25.76
その他金融業,2010-01-26,8584,2009-08-14,117,1200.0,1070.0,-10.83
その他金融業,2010-10-01,8425,2010-03-15,144,344.2,329.2,-4.36
その他金融業,2010-11-11,8783,2010-07-01,95,981.67,566.0,-42.34
その他金融業,2011-07-22,8772,2011-01-12,137,317.0,370.0,16.72
その他金融業,2011-12-29,8572,2011-06-29,131,132.7,138.4,4.3
その他金融業,2012-06-20,8515,2011-12-09,138,58.5,73.0,24.79
その他金融業,2012-08-21,8439,2012-02-06,141,398.0,377.75,-5.09
その他金融業,2013-10-08,8572,2013-03-29,137,256.3,346.0,35.0
その他金融業,2013-11-26,8425,2013-07-17,94,681.0,617.0,-9.4
その他金融業,2014-06-18,8771,2013-12-11,135,595.75,534.75,-10.24
その他金融業,2014-11-21,8570,2014-05-15,136,2540.0,2487.0,-2.09
その他金融業,2015-02-23,8253,2014-09-10,118,2184.0,2240.0,2.56
その他金融業,2015-11-10,8585,2015-04-27,141,1970.0,2420.0,22.84
その他金融業,2016-04-22,8783,2015-10-09,140,2796.67,4600.0,64.48
その他金融業,2017-03-10,8793,2016-08-22,144,1527.0,1806.0,18.27
その他金融業,2019-03-25,8585,2018-09-12,138,1590.0,1160.0,-27.04
その他金融業,2019-07-30,7198,2019-01-16,139,2346.0,2063.0,-12.06
その他金融業,2019-10-08,8566,2019-03-25,141,3545.0,3530.0,-0.42
その他金融業,2020-06-17,2388,2019-12-05,139,115.0,133.0,15.65
その他金融業,2020-11-27,7191,2020-05-22,135,803.0,900.0,12.08
その他金融業,2021-06-03,8566,2020-11-16,143,3025.0,3435.0,13.55
その他金融業,2021-08-13,8789,2021-02-01,139,51.0,53.0,3.92
その他金融業,2021-08-27,8508,2021-02-08,144,284.0,342.0,20.42
その他金融業,2022-06-21,8424,2021-12-03,142,2560.0,2526.67,-1.3
その他金融業,2023-11-21,8439,2023-05-09,140,1165.0,1426.0,22.4
その他金融業,2025-03-17,8570,2024-08-29,142,1330.5,1369.5,2.93
その他金融業,2025-05-19,5843,2024-11-20,128,1130.0,1830.0,61.95
その他金融業,2025-12-23,7196,2025-06-10,140,837.0,712.0,-14.93
不動産業,2001-05-23,8803,2000-12-18,112,662.5,802.5,21.13
不動産業,2002-03-26,8841,2001-10-16,115,390.24,297.07,-23.87
不動産業,2002-06-06,3003,2001-11-23,139,505.67,544.87,7.75
不動産業,2003-01-07,8894,2002-06-24,141,2121.21,1766.67,-16.71
不動産業,2004-02-02,9706,2003-07-22,139,677.0,821.0,21.27
不動産業,2005-01-27,9633,2004-07-16,139,1340.0,1490.0,11.19
不動産業,2005-09-14,8917,2005-03-15,131,1970.0,1330.0,-32.49
不動産業,2006-04-26,8887,2005-10-25,131,775.0,865.0,11.61
不動産業,2007-04-30,1878,2006-10-13,141,1262.0,1112.0,-11.89
不動産業,2009-02-03,8860,2008-07-24,138,352.0,292.0,-17.05
不動産業,2009-05-01,3248,2008-11-21,115,605.0,1500.0,147.93
不動産業,2009-12-31,8869,2009-06-16,142,492.0,438.0,-10.98
不動産業,2010-12-03,5280,2010-05-19,142,245.0,256.0,4.49
不動産業,2011-07-22,3266,2011-01-05,142,42.0,197.0,369.05
不動産業,2012-02-10,8871,2011-07-25,144,1684.0,1437.0,-14.67
不動産業,2012-08-01,8844,2012-01-16,142,145.0,531.0,266.21
不動産業,2013-09-19,3276,2013-03-21,130,565.75,478.0,-15.51
不動産業,2014-06-09,3245,2013-12-03,134,64.75,73.0,12.74
不動産業,2014-11-12,3276,2014-05-14,130,550.0,1163.0,111.45
不動産業,2015-11-10,5280,2015-04-30,138,1133.0,1199.0,5.83
不動産業,2016-05-24,8860,2015-11-06,142,731.0,716.0,-2.05
不動産業,2016-08-12,8934,2016-02-08,134,999.0,1015.0,1.6
不動産業,2016-10-31,3288,2016-04-19,139,1190.0,1111.5,-6.6
不動産業,2017-05-18,8881,2016-10-31,143,402.0,539.0,34.08
不動産業,2018-03-14,6620,2017-08-28,142,544.0,925.0,70.04
不動産業,2018-08-09,3266,2018-01-23,142,149.0,147.0,-1.34
不動産業,2019-08-21,8802,2019-02-05,141,1959.5,2014.5,2.81
不動産業,2019-10-15,3266,2019-03-29,142,108.0,107.0,-0.93
不動産業,2020-06-10,3469,2019-11-25,142,510.0,401.0,-21.37
不動産業,2022-08-11,3297,2022-01-25,142,1049.0,1000.0,-4.67
不動産業,2023-05-02,3242,2022-10-17,141,307.0,329.0,7.17
不動産業,2024-02-06,3293,2023-07-21,142,755.0,775.0,2.65
不動産業,2024-09-24,8918,2024-03-14,138,8.0,8.0,0.0
不動産業,2025-02-14,1878,2024-07-29,144,3456.0,3119.0,-9.75
不動産業,2025-04-16,3498,2024-10-03,139,9325.0,6085.0,-34.75
サービス業,2002-03-18,4750,2001-09-11,134,250.0,148.0,-40.8
サービス業,2003-07-18,9780,2002-12-31,143,1250.0,1275.0,2.0
サービス業,2004-03-19,2498,2003-09-02,143,190.0,247.5,30.26
サービス業,2005-01-31,4679,2004-07-19,140,915.0,876.0,-4.26
サービス業,2005-10-12,2311,2005-03-31,139,1130.0,880.0,-22.12
サービス業,2006-03-17,2331,2005-08-29,144,302.6,374.2,23.66
サービス業,2006-08-09,2373,2006-01-25,140,265.0,133.5,-49.62
サービス業,2007-04-18,4310,2006-10-02,142,4080.0,2250.0,-44.85
サービス業,2007-07-18,9699,2007-01-04,139,2090.0,2465.0,17.94
サービス業,2008-02-27,4712,2007-08-20,137,1345.0,1360.0,1.12
サービス業,2009-02-05,2344,2008-07-29,137,503.0,450.0,-10.54
サービス業,2009-07-01,9788,2008-12-15,142,204.75,214.75,4.88
サービス業,2009-08-31,2164,2009-02-16,140,77.38,159.25,105.82
サービス業,2009-10-23,9625,2009-04-06,144,110.0,142.0,29.09
サービス業,2010-05-07,9439,2009-10-19,144,104.3,350.0,235.57
サービス業,2011-01-12,2488,2010-06-29,141,569.0,475.0,-16.52
サービス業,2011-07-18,2148,2010-12-30,142,138.0,106.0,-23.19
サービス業,2011-09-09,2436,2011-02-23,142,89.67,82.5,-7.99
サービス業,2012-01-27,2124,2011-07-11,144,19.0,17.88,-5.92
サービス業,2012-07-24,9769,2012-01-06,142,348.5,357.0,2.44
サービス業,2013-07-17,2464,2013-01-04,138,225.5,277.5,23.06
サービス業,2013-09-18,6062,2013-03-07,139,63.94,70.0,9.48
サービス業,2013-12-09,4317,2013-05-28,139,240.0,198.0,-17.5
サービス業,2014-06-12,2146,2013-11-25,143,32.07,39.07,21.83
サービス業,2014-12-22,2181,2014-06-05,142,108.67,122.5,12.73
サービス業,2015-11-03,9661,2015-04-17,142,5020.0,5010.0,-0.2
サービス業,2016-04-15,2435,2015-10-01,141,272.0,217.0,-20.22
サービス業,2016-10-26,6033,2016-04-11,142,480.25,1585.0,230.04
サービス業,2017-05-16,3326,2016-10-28,142,774.0,915.0,18.22
サービス業,2018-05-17,6199,2017-10-30,143,885.0,800.0,-9.6
サービス業,2018-09-24,9726,2018-03-08,142,1769.0,1265.0,-28.49
サービス業,2019-05-08,6563,2018-10-22,142,1460.0,1225.0,-16.1
サービス業,2019-10-08,2374,2019-03-22,142,545.0,506.0,-7.16
サービス業,2020-05-28,2492,2019-11-11,143,964.0,880.0,-8.71
サービス業,2021-04-28,2162,2020-10-12,142,284.0,323.0,13.73
サービス業,2021-07-06,6091,2020-12-21,141,431.0,489.0,13.46
サービス業,2021-09-15,4657,2021-03-01,142,446.0,590.0,32.29
サービス業,2022-04-29,2404,2021-10-12,143,317.0,296.0,-6.62
サービス業,2022-08-17,9686,2022-01-31,142,988.0,955.0,-3.34
サービス業,2023-02-16,7057,2022-08-01,143,1175.0,1149.0,-2.21
サービス業,2023-04-25,4714,2022-10-07,142,322.0,302.0,-6.21
サービス業,2023-06-19,6571,2022-12-01,142,1430.0,1472.0,2.94
サービス業,2024-01-02,6557,2023-06-16,142,463.5,494.5,6.69
サービス業,2024-07-09,2344,2023-12-22,142,774.0,906.0,17.05
サービス業,2024-09-18,4679,2024-03-04,142,418.0,357.0,-14.59
サービス業,2024-12-02,3121,2024-05-16,142,293.0,262.0,-10.58
サービス業,2025-05-27,2435,2024-11-08,142,256.0,211.0,-17.58
サービス業,2025-12-30,2180,2025-06-13,142,543.0,872.0,60.59
